Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
100.0,17.484804153442383,0.6378914672283074,7.064135849704403,8476963019.645281,177316412.08728933
102.0,18.23123598098755,0.6651232560135965,7.3657060466621935,8838847255.994637,148794680.19675064
104.0,18.712435245513916,0.6826786659675292,7.560118117026899,9072141740.432283,51792102.37398672
106.0,18.658546924591064,0.6807126788281663,7.538346387908813,9046015665.490583,135219435.30728436
108.0,19.82806372642517,0.7233797159950219,8.010849568051189,9613019481.66142,244998879.0879755
110.0,20.679911136627197,0.7544573414336471,8.355009318202068,10026011181.842485,182719138.37216473
112.0,21.335588693618774,0.7783781766450435,8.61991336262506,10343896035.15008,160380132.9156294
114.0,22.003128051757812,0.8027317614412515,8.889609761254167,10667531713.505003,181541711.50212002
116.0,22.833399295806885,0.8330222318071816,9.225052400965463,11070062881.15856,169951115.0359645
118.0,23.40531039237976,0.8538870470670767,9.45611347804071,11347336173.64886,146795322.9680195
120.0,24.04453468322754,0.8772076240205555,9.714370144192198,11657244173.030638,152028536.77235222
122.0,24.65962243080139,0.8996476366355548,9.962875267281891,11955450320.73827,145621219.3054886
124.0,25.245983123779297,0.9210396110315076,10.199774208543825,12239729050.252592,140442448.30942965
126.0,25.8183434009552,0.9419208135766932,10.431016761646656,12517220113.975988,123795317.08872414
128.0,26.267356872558594,0.9583020014752135,10.612425265506243,12734910318.607489,130512415.29057312
130.0,26.89513659477234,0.9812050505791556,10.866058145948568,13039269775.13828,138879442.67568445
132.0,27.413182258605957,1.0001047137205945,11.075356741091856,13290428089.310226,145263873.35690594
134.0,28.093636751174927,1.0249294764595844,11.350271057138254,13620325268.565905,126703499.32820082
136.0,28.458549976348877,1.038242467018383,11.497701738852523,13797242086.62303,104859189.43157053
138.0,28.958777904510498,1.056492092478487,11.699801688576823,14039762026.292187,114859356.57764912
140.0,29.406197547912598,1.0728151333482554,11.880566260778021,14256679512.933626,134349795.24771595
142.0,30.06723141670227,1.0969313808480496,12.14763433940254,14577161207.28305,150885411.18331814
144.0,30.65107822418213,1.1182316421144343,12.383517631389086,14860221157.666899,122135678.36003685
146.0,31.074912309646606,1.1336942200344207,12.55475326726933,15065703920.723198,108948179.54351759
148.0,31.54995560646057,1.1510250441570329,12.746678229867474,15296013875.84097,142373665.33544636
150.0,32.24956679344177,1.17654869330039,13.02933215172082,15635198582.064983,130223758.59637928
152.0,32.624367237091064,1.1902223954945432,13.180757425188741,15816908910.226486,105011276.74576902
154.0,33.115962743759155,1.2081570876008665,13.379369740873376,16055243689.04806,111879450.85083628
156.0,33.54742908477783,1.2238981102006448,13.553688928024851,16264426713.629831,120169524.30896473
158.0,34.107421875,1.2443281144178648,13.779934821903264,16535921786.283918,127570278.53956413
160.0,34.5999481678009,1.2622967640410536,13.978923189823401,16774707827.788088,120755969.29364204
162.0,35.10371947288513,1.280675661175251,14.182454719548733,17018945663.458487,120875980.43099165
