Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
104.0,4.047307729721069,0.1476563902792103,1.5285340608613893,1834240873.033668,-80880818.69678348
106.0,3.3865106105804443,0.12354878002691771,1.278972878125444,1534767453.7505305,21571508.483039796
108.0,4.237700462341309,0.1546024160107491,1.600439089138188,1920526906.9658272,133534057.11141986
110.0,4.565098285675049,0.1665467464167949,1.7240864018301743,2068903682.19621,89574387.96992451
112.0,5.028294801712036,0.18344536893706476,1.899020382371269,2278824458.8455253,95121069.44778156
114.0,5.404648303985596,0.19717573077898054,2.041156633322778,2449387959.987336,96271924.47825754
116.0,5.878002405166626,0.21444492861906372,2.2199267972987933,2663912156.7585554,89234782.54688525
118.0,6.192245244979858,0.2259093307590776,2.338605908479064,2806327090.174877,66275489.414735556
120.0,6.462957859039307,0.23578563621060855,2.440845095347914,2929014114.4174976,73146259.2652533
122.0,6.83784294128418,0.24946242624248915,2.5824267726965715,3098912127.2358904,81255918.99143171
124.0,7.1801323890686035,0.2619500421258496,2.7116981586526876,3254037790.3832245,47827988.85159528
126.0,7.259978532791138,0.2648630386527029,2.741853402201894,3290224082.6422715,13950538.04322803
128.0,7.3032615184783936,0.266442115375769,2.7581999521301093,3309839942.5561366,39316297.029403925
130.0,7.606988906860352,0.27752288629617095,2.8729077256332367,3447489270.759887,58534987.158429265
132.0,7.819898366928101,0.2852903812407832,2.95331657599154,3543979891.1898537,32158515.755103588
134.0,7.890823841094971,0.28787792836931425,2.980102778150247,3576123333.7803016,22157552.044353247
136.0,8.015463590621948,0.29242511299906493,3.0271750828060533,3632610099.3672667,45288187.619895816
138.0,8.290542840957642,0.30246072478292074,3.1310634035499056,3757276084.259885,50618415.21175218
140.0,8.462227821350098,0.3087242426972492,3.1959031335118944,3835083760.2142754,56050697.312695265
142.0,8.785253047943115,0.3205090493176086,3.3178990612588883,3981478873.510666,39716033.03402674
144.0,8.812766313552856,0.3215128053342058,3.328289910291989,3993947892.3503823,26000911.89040041
146.0,9.014740228652954,0.32888134294631755,3.404568767560221,4085482521.0722675,57715120.455069184
148.0,9.322166919708252,0.3400970741207381,3.5206736451422103,4224808374.170659,45965885.74693942
150.0,9.420440673828125,0.343682358156832,3.557788386716691,4269346064.060025,46027366.97051883
152.0,9.728410005569458,0.3549178862852451,3.67409820171061,4408917842.052734,63067417.53711128
154.0,9.977081298828125,0.36399006660378186,3.768013111840393,4521615734.20847,73281350.47751951
156.0,10.375200033187866,0.37851448113900643,3.9183693699690103,4702043243.962812,41251280.77607131
158.0,10.341170072555542,0.37727297901367685,3.9055173810939614,4686620857.312756,13712230.769759178
160.0,10.496225833892822,0.3829298194468689,3.9640768058682063,4756892167.041849,41644182.532202005
162.0,10.708726644515991,0.3906824057890459,4.044331322867965,4853197587.441564,58745957.437934875
164.0,11.014724731445312,0.4018460177418839,4.159896663994655,4991875996.793589,69104165.95617008
166.0,11.318648338317871,0.41293394722693266,4.274678542721869,5129614251.266244,43045014.382977486
168.0,11.39464521408081,0.41570651237320266,4.303380045271243,5164056054.325499,29101445.652439117
170.0,11.575501203536987,0.422304612727018,4.371683361563331,5246020033.876,50626789.19211602
172.0,11.841483354568481,0.43200833849306397,4.4721360092449665,5366563211.093963,35211668.995985985
174.0,11.88628363609314,0.43364277014372554,4.489055591549953,5386866709.859944,21049890.544853926
176.0,12.02727222442627,0.43878640324850693,4.542302311061153,5450762773.273378,72484228.58534265
178.0,12.52603816986084,0.4569826917482058,4.730669686834428,5676803624.201315,67577535.31004977
180.0,12.623719692230225,0.46054636961834294,4.76756076209465,5721072914.513577,29705425.73943591
182.0,12.788221836090088,0.46654783883630424,4.82968777263255,5795625327.159059,36365414.40032792
184.0,12.944685220718384,0.47225603305524855,4.88877881009574,5866534572.114889,63740712.571255684
186.0,13.350805044174194,0.4870723482842485,5.042156814536735,6050588177.444081,86342787.90876055
188.0,13.706757068634033,0.5000584107618695,5.1765881031249386,6211905723.749931,72007370.9228468
190.0,13.986350774765015,0.5102587217214052,5.282181384279557,6338617661.1354685,50870445.00788283
192.0,14.1557457447052,0.5164386940544077,5.346156253151218,6415387503.781463,57561606.48600197
194.0,14.494396448135376,0.5287935590098978,5.474053405899557,6568864087.079476,54977207.05565119
196.0,14.640981197357178,0.5341413547263274,5.529413610003392,6635296332.004067,79897470.28643727
198.0,15.199581146240234,0.5545205444421306,5.74037830685435,6888453968.225225,90847719.21643925
200.0,15.442814111709595,0.5633943203140208,5.8322393407248505,6998687208.869824,42346057.15094423
202.0,15.57333254814148,0.5681559748447347,5.881531830690836,7057838196.829002,32185096.389551878
204.0,15.72688364982605,0.5737579213514565,5.939522995356686,7127427594.428032,54367554.27227807
206.0,16.053187131881714,0.5856623273204082,6.062757011598432,7275308413.918115,52685275.642739296
208.0,16.191890239715576,0.5907225801084186,6.115140580832485,7338168696.998989,56990933.23058462
210.0,16.556195974349976,0.6040134078206565,6.252726789033712,7503272146.840453,63253941.196520805
212.0,16.750177145004272,0.6110903491736983,6.325987051487555,7591184461.785072,45224896.53604388
214.0,16.95535635948181,0.6185758245052626,6.403476444153856,7684171732.984629,52922718.50533128
216.0,17.2172794342041,0.628131464532415,6.502396113171994,7802875335.806397,62232072.476498365
218.0,17.504624128341675,0.6386145518426951,6.610916685742186,7933100022.890622,55309113.819321394
220.0,17.7054443359375,0.6459409991822365,6.686759825903071,8024111791.083683,44841125.11979294
222.0,17.900397300720215,0.6530533941312684,6.760387102808156,8112464523.369794,72579745.9871788
224.0,18.346041917800903,0.669311677390108,6.9286923125270015,8314430775.032398,88685557.48633766
226.0,18.683146715164185,0.6816101436418691,7.0560056277626195,8467206753.315145,43376651.0182488
228.0,18.72888946533203,0.6832789590179842,7.073281149254495,8487937379.105393,50743322.58338094
230.0,19.1310133934021,0.6979494935137178,7.225150036373886,8670180043.648668,83165375.60440755
