index,Mean Intensity (A.U.),Time (s),Time (min),Time (h),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Protein Mass (ug),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
161,110.78614068031300,28980,483.0,8.05,4.04176868136171,50.52210851702140,8.08353736272342,60626530220.42570,178087229.28719500
162,112.09989261627200,29160,486.0,8.1,4.089697794130060,51.121222426625700,8.179395588260120,61345466911.950900,174395492.00844200
163,112.55643916130100,29340,489.0,8.15,4.106353808284440,51.32942260355550,8.212707616568890,61595307124.26660,173085282.7649040
164,113.64529824256900,29520,492.0,8.2,4.1460782404748,51.825978005935,8.2921564809496,62191173607.122,173287923.78960700
165,114.95095944404600,29700,495.0,8.25,4.193712182050820,52.4214022756353,8.387424364101650,62905682730.76240,173812473.39662600
166,115.47566199302700,29880,498.0,8.3,4.212854705804050,52.660683822550600,8.425709411608090,63192820587.0607,174350100.21113300
167,116.5845365524290,30060,501.0,8.35,4.253309355079040,53.166366938488000,8.506618710158070,63799640326.18550,174871254.83261100
168,117.5247049331670,30240,504.0,8.4,4.287609160931430,53.59511451164290,8.575218321862860,64314137413.97140,174304758.88018900
169,118.65890765190100,30420,507.0,8.45,4.3289878478208400,54.112348097760500,8.657975695641690,64934817717.31270,170490832.28793800
170,119.22077584266700,30600,510.0,8.5,4.349486271563590,54.36857839454490,8.698972543127190,65242294073.45390,162012604.78160000
171,120.93515825271600,30780,513.0,8.55,4.412031433713520,55.150392921419100,8.824062867427050,66180471505.70290,150668370.78283000
172,121.30210733413700,30960,516.0,8.6,4.425418697642330,55.31773372052920,8.850837395284660,66381280464.63500,141550977.72301800
173,121.43080806732200,31140,519.0,8.65,4.430114037596050,55.37642546995070,8.860228075192100,66451710563.94080,139023210.0946150
174,122.42605876922600,31320,522.0,8.7,4.466423390845100,55.83029238556370,8.932846781690200,66996350862.676500,142574559.71164400
175,123.39199566841100,31500,525.0,8.75,4.501663299766230,56.27079124707790,9.003326599532470,67524949496.4935,148056605.3318400
176,124.4592216014860,31680,528.0,8.8,4.540598498029760,56.75748122537210,9.081196996059530,68108977470.44650,152514628.02998000
177,124.79184126853900,31860,531.0,8.85,4.552733334976380,56.909166687204800,9.105466669952760,68291000024.64570,155894408.97500600
178,125.98288345336900,32040,534.0,8.9,4.596185674513300,57.45232093141620,9.192371349026590,68942785117.69940,158475020.8447590
179,126.58332133293200,32220,537.0,8.95,4.618091221559310,57.726140269491300,9.236182443118610,69271368323.38960,159110420.31279200
180,128.06234502792400,32400,540.0,9.0,4.672049881123600,58.40062351404500,9.344099762247200,70080748216.85400,157004148.79240000
181,128.5034601688390,32580,543.0,9.05,4.688142917224290,58.601786465303600,9.376285834448580,70322143758.36430,154157339.4822300
182,129.37222456932100,32760,546.0,9.1,4.719837718792320,58.99797148490400,9.439675437584650,70797565781.88480,155283150.53017000
183,130.20436906814600,32940,549.0,9.15,4.750196530400570,59.377456630007100,9.500393060801140,71252947956.00860,165244822.90540900
184,130.77097916603100,33120,552.0,9.2,4.770867951339260,59.63584939174080,9.541735902678520,71563019270.08890,185164528.99171100
185,131.819899559021,33300,555.0,9.25,4.809135315538380,60.11419144422980,9.618270631076770,72137029733.07580,208955314.50549400
186,132.52739810943600,33480,558.0,9.3,4.834946716365390,60.43683395456740,9.669893432730770,72524200745.4808,224651898.82445700
187,135.67410922050500,33660,561.0,9.35,4.9497469823545300,61.87183727943160,9.899493964709060,74246204735.31790,222943556.92906700
188,136.79833507537800,33840,564.0,9.4,4.99076168711004,62.3845210888755,9.98152337422008,74861425306.6506,205454632.82428000
189,136.69044733047500,34020,567.0,9.45,4.9868256595006600,62.3353207437583,9.973651319001330,74802384892.51000,182576155.15589500
190,137.97990441322300,34200,570.0,9.5,5.033868432369260,62.923355404615800,10.067736864738500,75508026485.53890,163840818.1584410
191,139.25264477729800,34380,573.0,9.55,5.0803013355413800,63.50376669426730,10.160602671082800,76204520033.12070,152802692.60709000
192,139.52533674240100,34560,576.0,9.6,5.090249852905060,63.62812316131330,10.180499705810100,76353747793.57590,148809081.98343600
193,139.83479189872700,34740,579.0,9.65,5.1015395878073200,63.76924484759150,10.203079175614600,76523093817.10990,149095634.7156770
194,141.56993889808700,34920,582.0,9.7,5.164842296580310,64.56052870725380,10.32968459316060,77472634448.70460,149533432.4875030
195,142.2786660194400,35100,585.0,9.75,5.190698518894090,64.88373148617620,10.381397037788200,77860477783.4114,145656763.10417100
196,142.6190812587740,35280,588.0,9.8,5.203117758742600,65.03897198428250,10.406235517485200,78046766381.13900,132868192.15035000
197,143.44767594337500,35460,591.0,9.85,5.233347063827120,65.41683829783910,10.466694127654200,78500205957.40690,107548165.78474300
198,145.36648797988900,35640,594.0,9.9,5.303350354373930,66.29187942967410,10.606700708747900,79550255315.60890,72385085.32559570
199,145.42447137832600,35820,597.0,9.95,5.305465740670490,66.31832175838110,10.610931481341000,79581986110.0573,39699674.2947509
200,143.26749753952000,36000,600.0,10.0,5.226773683571400,65.33467104464240,10.45354736714280,78401605253.57090,23788312.29318240
201,144.58982968330400,36180,603.0,10.05,5.275015824802080,65.93769781002600,10.550031649604200,79125237372.03120,28883380.628731000
202,144.43010234832800,36360,606.0,10.1,5.269188553122610,65.86485691403260,10.538377106245200,79037828296.83920,47381524.18048660
203,144.66720700264000,36540,609.0,10.15,5.277838752146780,65.97298440183470,10.555677504293600,79167581282.20160,68565799.75436450
204,145.62751460075400,36720,612.0,10.2,5.312873289415580,66.41091611769470,10.625746578831200,79693099341.23360,86062067.9103916
205,145.72321772575400,36900,615.0,10.25,5.316364790166100,66.45455987707630,10.632729580332200,79745471852.49160,98577714.0168353
206,146.61646580696100,37080,618.0,10.3,5.3489528205563700,66.8619102569546,10.697905641112700,80234292308.34550,107443169.75599600
207,147.24871230125400,37260,621.0,10.35,5.372018829209100,67.15023536511380,10.744037658418200,80580282438.1365,114420152.60345800
208,147.54223728179900,37440,624.0,10.4,5.382727389560410,67.28409236950520,10.765454779120800,80740910843.40620,120290931.50094400
209,148.58950567245500,37620,627.0,10.45,5.420934484385980,67.7616810548248,10.841868968772000,81314017265.78980,124533877.87902200
210,149.1136486530300,37800,630.0,10.5,5.44005659361767,68.00070742022090,10.88011318723530,81600848904.26510,126639247.95610900
211,150.21475982666000,37980,633.0,10.55,5.480228014238920,68.50285017798660,10.960456028477800,82203420213.58390,127814111.0944800
212,150.29146909713700,38160,636.0,10.6,5.483026569410910,68.53783211763640,10.966053138821800,82245398541.16360,130816082.22654000
213,151.49970126152000,38340,639.0,10.65,5.52710604444117,69.08882555551460,11.05421208888230,82906590666.61760,137720935.13937000
214,151.61747217178300,38520,642.0,10.7,5.5314026358176100,69.1425329477202,11.062805271635200,82971039537.2642,147812359.29286400
215,153.02121901512100,38700,645.0,10.75,5.582614998601660,69.78268748252070,11.16522999720330,83739224979.02480,157662466.38016600
216,153.6192820072170,38880,648.0,10.8,5.604433903530480,70.05542379413100,11.208867807061000,84066508552.95720,163398527.73242100
217,155.04751634597800,39060,651.0,10.85,5.656539634306900,70.70674542883620,11.313079268613800,84848094514.60350,163417153.2200900
218,155.6533908843990,39240,654.0,10.9,5.678643524912610,70.98304406140770,11.357287049825200,85179652873.68920,159334166.63090500
219,156.66273427009600,39420,657.0,10.95,5.7154670161904600,71.4433377023807,11.430934032380900,85732005242.85680,154291387.8335530
220,157.23028564453100,39600,660.0,11.0,5.736172777363920,71.70215971704910,11.472345554727800,86042591660.45890,150117622.34450900
221,158.11862802505500,39780,663.0,11.05,5.768581834939890,72.10727293674860,11.537163669879800,86528727524.09830,146013967.52888400
