index,Mean Intensity (A.U.),Time (s),Time (min),Time (h),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Protein Mass (ug),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
87,9.179834127426150,15660,261.0,4.35,0.3349044009339670,4.1863050116745900,0.6698088018679340,5023566014.009500,23035152.747632800
88,9.222392320632940,15840,264.0,4.4,0.3364570353283260,4.205712941604070,0.6729140706566520,5046855529.924890,25821849.39539860
89,9.359303712844850,16020,267.0,4.45,0.34145192163599600,4.2681490204499600,0.6829038432719920,5121778824.539940,27987769.669110100
90,9.588652610778810,16200,270.0,4.5,0.34981917034672800,4.372739629334100,0.6996383406934560,5247287555.200920,28574843.256948600
91,9.763816595077520,16380,273.0,4.55,0.35620961143885000,4.4526201429856300,0.7124192228776990,5343144171.582740,27983815.307994400
92,10.058004140853900,16560,276.0,4.6,0.3669423439057810,4.586779298822260,0.7338846878115610,5504135158.586710,28152823.9510711
93,9.895862102508550,16740,279.0,4.65,0.3610269775206710,4.512837219008390,0.7220539550413420,5415404662.810060,31185102.847093100
94,10.007601976394700,16920,282.0,4.7,0.36510354088824400,4.563794261103060,0.7302070817764890,5476553113.323670,37025615.172924500
95,10.339412927627600,17100,285.0,4.75,0.3772088737628310,4.715110922035400,0.7544177475256630,5658133106.4424700,42840365.007700300
96,10.771593570709200,17280,288.0,4.8,0.3929759559734010,4.912199449667520,0.7859519119468020,5894639339.601020,45349218.503125
97,11.006731271743800,17460,291.0,4.85,0.40155439538841100,5.019429942355140,0.8031087907768220,6023315930.826160,43969021.71819780
98,11.373083114624000,17640,294.0,4.9,0.4149198704904390,5.1864983811304900,0.8298397409808780,6223798057.356590,41855767.788441500
99,11.342352390289300,17820,297.0,4.95,0.4137987331495330,5.1724841643691600,0.827597466299065,6206980997.242990,44033100.682923800
100,11.49486756324770,18000,300.0,5.0,0.4193628862620990,5.242036078276240,0.8387257725241990,6290443293.931490,53786483.83596910
101,11.642366409301800,18180,303.0,5.05,0.424744030625984,5.309300382824800,0.849488061251968,6371160459.389760,69464838.01624040
102,11.952167749404900,18360,306.0,5.1,0.43604639521945800,5.45057994024322,0.8720927904389160,6540695928.291870,84156333.80569940
103,13.062392711639400,18540,309.0,5.15,0.4765503107279320,5.956878884099160,0.9531006214558650,7148254660.918980,89407253.52416870
104,13.672011375427200,18720,312.0,5.2,0.49879079683694200,6.234884960461770,0.9975815936738840,7481861952.554130,80604402.99949880
105,14.323861598968500,18900,315.0,5.25,0.522572000896123,6.532150011201540,1.045144001792250,7838580013.441850,59632559.17414670
106,14.204312324523900,19080,318.0,5.3,0.518210530134867,6.477631626685840,1.036421060269730,7773157952.023010,33429821.57588210
107,14.672367334365800,19260,321.0,5.35,0.535286403238818,6.691080040485230,1.070572806477640,8029296048.582270,10911086.701471700
108,14.422211408615100,19440,324.0,5.4,0.5261600596371040,6.577000745463800,1.0523201192742100,7892400894.5565600,-256173.0977771370
109,13.604045867919900,19620,327.0,5.45,0.49631123704752200,6.203890463094020,0.9926224740950430,7444668555.712820,2461346.476009250
110,13.835760831832900,19800,330.0,5.5,0.5047648060444670,6.309560075555830,1.009529612088930,7571472090.667000,14200518.66821390
111,14.188924312591600,19980,333.0,5.55,0.5176491351416420,6.470614189270520,1.035298270283280,7764737027.124620,26176331.08967700
112,14.751398801803600,20160,336.0,5.6,0.5381696782402790,6.727120978003490,1.0763393564805600,8072545173.604190,33141549.794086400
113,14.768837451934800,20340,339.0,5.65,0.5388058858878500,6.735073573598130,1.0776117717757000,8082088288.317750,37173025.14327410
114,14.730525732040400,20520,342.0,5.7,0.5374081739660560,6.717602174575710,1.0748163479321100,8061122609.490850,43909243.18684160
115,14.891558647155800,20700,345.0,5.75,0.543283076629737,6.791038457871720,1.086566153259470,8149246149.446050,55842051.5313075
116,15.110536575317400,20880,348.0,5.8,0.5512719651903290,6.890899564879120,1.1025439303806600,8269079477.854930,69556786.46887530
117,15.96843409538270,21060,351.0,5.85,0.5825703144885820,7.282128931107280,1.1651406289771600,8738554717.328730,78694991.51812260
118,16.490931749343900,21240,354.0,5.9,0.6016323978944760,7.520404973680960,1.2032647957889500,9024485968.417150,78898596.89340830
119,16.932255029678300,21420,357.0,5.95,0.6177330274665350,7.721662843331690,1.2354660549330700,9265995411.99802,70488282.47077280
120,17.483628511428800,21600,360.0,6.0,0.6378485767273690,7.97310720909211,1.275697153454740,9567728650.910530,57847485.676658000
121,17.545689582824700,21780,363.0,6.05,0.6401127272173060,8.001409090216330,1.2802254544346100,9601690908.259590,46771622.1112221
122,17.734318256378200,21960,366.0,6.1,0.6469943954521010,8.08742994315126,1.2939887909042000,9704915931.781510,41105585.81531940
123,17.4716694355011,22140,369.0,6.15,0.6374122783037040,7.96765347879629,1.274824556607410,9561184174.555550,40447477.2163498
124,18.267951726913500,22320,372.0,6.2,0.6664627426234280,8.330784282792850,1.3329254852468600,9996941139.351420,41203850.85771890
125,18.325856924057000,22500,375.0,6.25,0.6685752759318880,8.357190949148600,1.3371505518637800,10028629138.978300,40489209.11782390
126,18.870776414871200,22680,378.0,6.3,0.6884553666933480,8.605692083666850,1.376910733386700,10326830500.400200,38650223.382811200
127,18.450441360473600,22860,381.0,6.35,0.6731204425944480,8.414005532430600,1.3462408851889000,10096806638.916700,37814244.00711140
128,18.87850832939150,23040,384.0,6.4,0.6887374471933360,8.609218089916710,1.3774748943866700,10331061707.900000,39169607.00198060
129,19.48055601120000,23220,387.0,6.45,0.7107017240431060,8.883771550538820,1.4214034480862100,10660525860.646600,42161630.38343910
130,19.128223419189500,23400,390.0,6.5,0.6978477079444650,8.723096349305820,1.3956954158889300,10467715619.167000,44738920.599972100
131,19.371317386627200,23580,393.0,6.55,0.7067164128039750,8.833955160049690,1.4134328256079500,10600746192.059600,43818375.60182100
132,20.412644147872900,23760,396.0,6.6,0.744706741421088,9.308834267763600,1.489413482842180,11170601121.316300,37742048.64714440
133,20.54427218437200,23940,399.0,6.65,0.7495088770695000,9.36886096336875,1.4990177541390000,11242633156.042500,29135729.644857500
134,19.934269666671800,24120,402.0,6.7,0.7272543869640370,9.09067983705047,1.4545087739280700,10908815804.460600,22962102.077624300
135,20.150213479995700,24300,405.0,6.75,0.7351325830657070,9.189157288321340,1.470265166131410,11026988745.985600,21080518.46049110
136,20.394956827163700,24480,408.0,6.8,0.7440614616192940,9.300768270241180,1.4881229232385900,11160921924.289400,21190239.62123580
137,21.063483953476000,24660,411.0,6.85,0.7684510827865000,9.605638534831250,1.5369021655730000,11526766241.797500,21435315.28288040
138,20.467499494552600,24840,414.0,6.9,0.7467080081937520,9.333850102421900,1.4934160163875000,11200620122.906300,22972645.537858800
139,20.513907194137600,25020,417.0,6.95,0.7484010826668290,9.355013533335360,1.4968021653336600,11226016240.002400,26942825.953846900
140,21.004785299301100,25200,420.0,7.0,0.7663096020866130,9.578870026082670,1.5326192041732300,11494644031.299200,31656860.76850470
141,21.230141401290900,25380,423.0,7.05,0.7745311831398270,9.681639789247830,1.549062366279650,11617967747.097400,34599957.081319800
142,21.398000478744500,25560,426.0,7.1,0.7806551220907470,9.758189026134340,1.5613102441814900,11709826831.361200,35806535.43786070
143,21.653891801834100,25740,429.0,7.15,0.7899907080146230,9.874883850182800,1.5799814160292500,11849860620.21940,37768801.391788700
144,21.496808767318700,25920,432.0,7.2,0.7842599073442620,9.80324884180327,1.568519814688520,11763898610.163900,42403403.3504446
145,21.980664014816300,26100,435.0,7.25,0.8019122145158900,10.023902681448600,1.6038244290317800,12028683217.738400,48791033.10649360
146,22.21072292327880,26280,438.0,7.3,0.8103053662709940,10.128817078387400,1.6206107325419900,12154580494.064900,53794633.60965010
147,22.558993577957200,26460,441.0,7.35,0.8230111922531270,10.287639903164100,1.6460223845062500,12345167883.796900,54826209.42968430
148,23.24509334564210,26640,444.0,7.4,0.8480419094194610,10.600523867743300,1.6960838188389200,12720628641.291900,52510462.11480210
149,23.221888065338100,26820,447.0,7.45,0.8471953199941160,10.58994149992650,1.6943906399882300,12707929799.911700,50736972.65820540
150,23.40699338912960,27000,450.0,7.5,0.8539484471981110,10.674355589976400,1.707896894396220,12809226707.971700,53222617.026368400
151,23.404589653015100,27180,453.0,7.55,0.8538607526066550,10.673259407583200,1.7077215052133100,12807911289.09980,59418977.05011350
152,23.982823133468600,27360,456.0,7.6,0.8749562249957120,10.936952812446400,1.7499124499914200,13124343374.935700,64499000.123010600
153,24.688350677490200,27540,459.0,7.65,0.9006957183452740,11.258696479315900,1.8013914366905500,13510435775.179100,64224636.571603300
154,25.2556049823761,27720,462.0,7.7,0.9213906416432270,11.51738302054030,1.8427812832864500,13820859624.648400,59346732.89986040
155,24.956226348877000,27900,465.0,7.75,0.9104685246950670,11.380856558688300,1.8209370493901300,13657027870.426000,54428570.04793880
156,25.25636124610900,28080,468.0,7.8,0.9214182321256810,11.51772790157100,1.842836464251360,13821273481.885200,53194726.41309630
157,25.910839796066300,28260,471.0,7.85,0.9452953244189630,11.816191555237000,1.8905906488379300,14179429866.284400,56163035.02435240
158,25.863487482070900,28440,474.0,7.9,0.943567787937222,11.794597349215300,1.887135575874440,14153516819.058300,61572163.307023800
159,26.09997296333310,28620,477.0,7.95,0.9521953979062390,11.902442473828000,1.9043907958124800,14282930968.593600,66730798.29072500
160,26.910911083221400,28800,480.0,8.0,0.9817805452483140,12.272256815603900,1.9635610904966300,14726708178.724700,69175030.12764440
161,27.35369873046880,28980,483.0,8.05,0.9979345987621220,12.474182484526500,1.995869197524240,14969018981.431800,68210896.04100710
162,27.435981512069700,29160,486.0,8.1,1.000936490222980,12.511706127787300,2.001872980445970,15014047353.344700,65210626.782180400
163,27.886221408844000,29340,489.0,8.15,1.0173624213250800,12.71703026656350,2.0347248426501600,15260436319.876200,61908810.00119500
164,28.2636296749115,29520,492.0,8.2,1.0311312637137700,12.88914079642210,2.0622625274275400,15466968955.706600,59169759.80701740
165,28.53035068511960,29700,495.0,8.25,1.040861944998460,13.010774312480700,2.08172388999691,15612929174.976800,57772576.21864550
166,28.8850519657135,29880,498.0,8.3,1.0538023770627900,13.172529713284800,2.1076047541255800,15807035655.941800,59177112.167941600
167,29.137770414352400,30060,501.0,8.35,1.063022208213500,13.287777602668700,2.126044416426990,15945333123.202400,64102429.78183160
168,29.022717714309700,30240,504.0,8.4,1.058824784267840,13.235309803348000,2.117649568535670,15882371764.01750,70373905.55710820
169,30.05267333984380,30420,507.0,8.45,1.0964002640608200,13.705003300760300,2.1928005281216400,16446003960.912300,73746089.30586500
170,30.587334156036400,30600,510.0,8.5,1.1159060914934600,13.948826143668300,2.2318121829869300,16738591372.40200,72049992.428948
171,30.945069551467900,30780,513.0,8.55,1.128957216016720,14.111965200209000,2.257914432033440,16934358240.250800,67829868.11185130
172,30.917741060257000,30960,516.0,8.6,1.1279602010543200,14.099502513179000,2.2559204021086300,16919403015.814700,65869731.50302080
173,31.31728959083560,31140,519.0,8.65,1.1425367783017900,14.281709728772400,2.2850735566035900,17138051674.526900,68587988.35934520
174,31.860828638076800,31320,522.0,8.7,1.1623665068648300,14.52958133581040,2.3247330137296600,17435497602.97240,74392586.5631429
175,31.89274573326110,31500,525.0,8.75,1.163530926122720,14.544136576534100,2.327061852245450,17452963891.84090,79727466.91719330
176,33.06346917152410,31680,528.0,8.8,1.206241984548000,15.078024806850000,2.412483969095990,18093629768.219900,82015387.090669
177,33.0409460067749,31860,531.0,8.85,1.2054202804852900,15.067753506066200,2.410840560970590,18081304207.27940,81055420.4043404
178,33.7594256401062,32040,534.0,8.9,1.2316322999884700,15.39540374985590,2.4632645999769500,18474484499.82710,78382040.32988590
179,33.87512230873110,32220,537.0,8.95,1.2358532175952700,15.448165219940800,2.471706435190530,18537798263.92900,75798008.36217010
180,34.71496343612670,32400,540.0,9.0,1.2664928223796100,15.831160279745100,2.5329856447592100,18997392335.69410,74541236.685332
181,34.59950518608090,32580,543.0,9.05,1.2622806029072600,15.778507536340700,2.5245612058145200,18934209043.608900,75271188.0582303
182,35.17582964897160,32760,546.0,9.1,1.2833064293338300,16.041330366672900,2.5666128586676600,19249596440.007400,78706872.52021940
183,35.86171340942380,32940,549.0,9.15,1.3083292659903600,16.354115824879500,2.6166585319807200,19624938989.85540,86632096.79675580
184,36.03690552711490,33120,552.0,9.2,1.3147207334623400,16.434009168279300,2.6294414669246900,19720811001.935200,100957545.54197400
185,36.36057710647580,33300,555.0,9.25,1.3265291207251800,16.581614009064700,2.6530582414503600,19897936810.87770,119446297.55703300
186,36.6209020614624,33480,558.0,9.3,1.3360264571571600,16.70033071446450,2.6720529143143200,20040396857.357400,133144264.99670500
187,38.94476842880250,33660,561.0,9.35,1.4208071909701400,17.76008988712670,2.8416143819402800,21312107864.552100,132034173.19343800
188,39.734798431396500,33840,564.0,9.4,1.4496295554122300,18.12036944265280,2.8992591108244500,21744443331.183400,114748492.64471000
189,39.78909754753110,34020,567.0,9.45,1.451610529437240,18.14513161796550,2.903221058874470,21774157941.558500,90467543.00020780
190,39.91560173034670,34200,570.0,9.5,1.4562257334783300,18.202821668479100,2.9124514669566600,21843386002.17500,70802211.08962010
191,40.33176779747010,34380,573.0,9.55,1.4714085619983600,18.392607024979500,2.9428171239967200,22071128429.975400,62059148.501674100
192,40.84133291244510,34560,576.0,9.6,1.4899988324976600,18.624985406220700,2.979997664995320,22349982487.464900,64511853.733190500
193,40.40361976623540,34740,579.0,9.65,1.474029910077340,18.42537387596670,2.948059820154670,22110448651.16000,74469825.8932308
194,41.207190990448,34920,582.0,9.7,1.5033462937632500,18.791828672040700,3.0066925875265100,22550194406.448800,85187725.08846050
195,42.091145277023300,35100,585.0,9.75,1.5355952621747900,19.194940777184900,3.071190524349580,23033928932.621900,88518816.12225380
196,42.63653898239140,35280,588.0,9.8,1.5554926535256600,19.443658169070700,3.1109853070513200,23332389802.884900,78465890.05542220
197,42.96649241447450,35460,591.0,9.85,1.5675302192348000,19.594127740435000,3.1350604384696000,23512953288.52200,54949802.95198450
198,43.79035806655880,35640,594.0,9.9,1.5975869968226500,19.969837460283100,3.1951739936452900,23963804952.339700,26418923.362773400
199,44.11785650253300,35820,597.0,9.95,1.6095349978414300,20.11918747301790,3.2190699956828600,24143024967.621400,8010784.818093850
200,42.08998656272890,36000,600.0,10.0,1.5355529892414000,19.194412365517500,3.0711059784828000,23033294838.62100,11647949.091099800
201,42.12164092063900,36180,603.0,10.05,1.5367078231551400,19.208847789439200,3.0734156463102700,23050617347.32710,34671715.632801400
202,43.429540395736700,36360,606.0,10.1,1.5844234228173100,19.8052927852164,3.168846845634620,23766351342.25970,60839840.3567021
203,43.93402338027950,36540,609.0,10.15,1.6028282838828200,20.03535354853530,3.205656567765640,24042424258.242300,74644554.24890950
204,44.8178653717041,36720,612.0,10.2,1.635073155473040,20.438414443413000,3.270146310946070,24526097332.09550,73251823.18996730
205,44.82837462425230,36900,615.0,10.25,1.6354565605411500,20.4432070067644,3.2709131210823000,24531848408.117300,64627307.58184200
206,44.90992593765260,37080,618.0,10.3,1.6384317661255400,20.480397076569300,3.2768635322510900,24576476491.88310,57325965.79365620
207,45.17642903327940,37260,621.0,10.35,1.6481544973153500,20.601931216441800,3.296308994630690,24722317459.7302,53921697.26505620
208,45.77905631065370,37440,624.0,10.4,1.6701399193299500,20.87674899162430,3.3402798386598900,25052098789.9492,52501792.68328350
209,45.9562406539917,37620,627.0,10.45,1.6766040684133400,20.95755085516670,3.3532081368266800,25149061026.20010,51424322.439031800
210,46.10930299758910,37800,630.0,10.5,1.682188183744450,21.027352296805700,3.364376367488910,25232822756.166800,51416157.30246960
211,46.501307010650600,37980,633.0,10.55,1.6964895172256200,21.206118965320200,3.3929790344512300,25447342758.38420,54234988.680135400
212,46.59787702560430,38160,636.0,10.6,1.7000126443929800,21.250158054912200,3.4000252887859600,25500189665.89470,60645365.408836600
213,46.98817801475530,38340,639.0,10.65,1.7142518470998100,21.428148088747700,3.4285036941996300,25713777706.497200,69542869.47224320
214,47.34225583076480,38520,642.0,10.7,1.7271695335425800,21.58961916928220,3.454339067085160,25907543003.13870,78267541.69310430
215,48.042893409729000,38700,645.0,10.75,1.7527306281547100,21.909132851933900,3.5054612563094300,26290959422.3207,83767461.7985866
216,48.330769062042200,38880,648.0,10.8,1.763233086210400,22.040413577630000,3.526466172420800,26448496293.156000,84175130.19952530
217,49.19766163825990,39060,651.0,10.85,1.7948595987249200,22.435744984061500,3.5897191974498400,26922893980.873800,80162441.82233610
