SSE Value,k_TL,k_TX,R_p,tau_m,K_TL,R,k_deg,X_p,K_p,tau_0,tau_f,N_p,N_m,D
701090.2600497421,8.598605070501662,0.40441135196671496,31.250587972514438,722.6854022791288,4.529113476872496,86.10136497272038,0.0,1.2116786606458447,4.019718572678485,0.0,299.58582570990177,868.0,2604.0,100.0
545311.8497615355,8.76998716438041,0.822899192639369,35.56118564420623,630.8112615917819,5.688767828776456,64.54528180613158,0.046175737201117784,1.0486364788710603,21.150332155532798,0.0,338.31962723970105,868.0,2604.0,100.0
683348.8326276657,11.303563890116038,0.5268855470245413,29.321373185872943,679.6404735702822,5.2647926510750835,83.51267125271784,0.04852057767637774,0.37066818833659454,4.7931589832224475,0.0,290.4178378721159,868.0,2604.0,100.0
33755.34892963129,19.900168922801164,3.025895565503788,30.865554912867225,648.2198668258616,13.484141534239171,110.63640259532309,0.3945887969467421,2.4003732966606037,99.89331640123451,0.0,214.7548111934018,868.0,2604.0,100.0
467925.3522363717,9.159686011603128,0.7348350770008807,33.69064831231853,733.2480117967982,5.243769513871072,75.89982138390025,0.10650377734219063,0.7494318166652079,60.88473694510085,0.6328314439761691,311.66020638256737,868.0,2604.0,100.0
76286.67073603458,41.6549017308512,4.581637813411923,22.279907408417927,472.6623980126062,2.9464865806897436,81.02909690233128,0.44653263016395073,2.2352428835020817,21.008348139190563,2.839354657191772,252.6626293141686,868.0,2604.0,100.0
313668.6818587979,10.128326040487714,1.1756763247636428,29.165805113179374,905.7440688104352,4.7869248412154874,96.88430566856874,0.21536623570096225,1.0622810368416538,93.03542618187876,0.0,299.90026919409524,868.0,2604.0,100.0
155682.87237262639,13.942548683447654,1.676728569499609,41.94765284835597,485.0915592662709,1.1257832739610265,84.33739073620802,0.1959950657370797,1.3375140326164967,28.74272844003054,0.00024286457297151287,110.98861641343899,868.0,2604.0,100.0
23494.854081411504,36.17523574414638,11.448998095249188,32.68362976953543,735.0445578500016,2.4903737480689614,148.8923003578812,0.2691577196902202,27.0258669900918,83.93347690235456,0.0,0.0,868.0,2604.0,100.0
8245.701356270436,24.673450251794378,2.873539864150807,83.56986566388198,392.5129731830707,1.7508544784025233,161.23508185986014,0.6913000500626367,1.9665922601234058,43.14403065327935,0.005876751759313237,215.41392764113743,868.0,2604.0,100.0
