Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
438.0,210.96811509132385,7.696669593379465,78.69805310203954,94437663722.44742,139882784.44156647
440.0,211.53331756591797,7.7172896605323995,78.90889223448262,94690670681.37914,119134958.9298439
442.0,212.03267669677734,7.735507589990593,79.09516963180567,94914203558.1668,97840004.75281525
444.0,212.40759253501892,7.749185502081817,79.23502558365865,95082030700.3904,101895309.82644653
446.0,212.94318890571594,7.768725460994014,79.43482066456049,95321784797.47258,87579567.96562195
448.0,213.19018268585205,7.777736441238609,79.52695747687739,95432348972.25288,99234187.63334274
450.0,213.8299219608307,7.801075806162485,79.76560129000497,95718721548.00595,128480517.39826584
452.0,214.33825397491455,7.819621089910445,79.95522586820496,95946271041.84595,81000229.70125198
454.0,214.55372071266174,7.8274818810450935,80.03560205567581,96042722466.81096,102276907.1233902
456.0,215.25217604637146,7.8529633616326695,80.2961488919496,96355378670.33951,107160055.80857468
458.0,215.51127743721008,7.862416059238688,80.39280224170439,96471362690.04526,133703667.08715439
460.0,216.44692015647888,7.896550757103082,80.74182778224011,96890193338.68813,146319590.6992035
462.0,216.81875443458557,7.910116245806629,80.88053421070174,97056641052.84207,100960073.60405731
464.0,217.3490753173828,7.9294637410980044,81.0783613609203,97294033633.10435,128332168.84764099
466.0,217.96550011634827,7.95195253285096,81.30830810686054,97569969728.23264,105991250.6631279
468.0,218.29618787765503,7.964016888814186,81.43166552979741,97717998635.75687,68619689.3470459
470.0,218.5786693096161,7.974322551578096,81.53704040468402,97844448485.62082,97957269.47943878
472.0,219.17151069641113,7.995950958664482,81.75818976139551,98109827713.67462,100446323.36263657
474.0,219.47623372077942,8.007068052994317,81.87186148255948,98246233779.07137,81250581.22112656
476.0,219.8975465297699,8.022438648142568,82.02902503213262,98434830038.55913,110553875.76222992
478.0,220.46411681175232,8.043108616492804,82.24037440176691,98688449282.12029,87409020.49519348
480.0,220.6786127090454,8.050933988824001,82.32038843378326,98784466120.5399,54464142.57577896
482.0,220.9507954120636,8.060863926972507,82.42192154368618,98906305852.4234,70382422.32285309
484.0,221.30753326416016,8.073878658501252,82.55499650819277,99065995809.83131,117915058.91489792
486.0,222.004456281662,8.099304236178764,82.81497174006917,99377966088.083,127322598.26158524
488.0,222.4452576637268,8.115385825534528,82.9794051690647,99575286202.87766,50667486.935554504
490.0,222.45720887184143,8.115821836919755,82.98386336318768,99580636035.82521,38202873.50885391
492.0,222.78662943840027,8.127839962298415,83.1067480807609,99728097696.91307,506434550.0398216
494.0,226.9825873374939,8.280919500232736,84.67197852998709,101606374235.9845,85875454.01241684
496.0,223.55399203300476,8.155835360306463,83.39299959413563,100071599512.96274,-381618321.8861542
498.0,223.57253694534302,8.15651192729785,83.39991745703324,100079900948.43988,360808195.31944656
500.0,226.77808809280396,8.273458831980603,84.59569357853378,101514832294.24052,123463668.24776077
502.0,224.6757788658142,8.19676108314662,83.81146301785911,100573755621.43092,-128510640.69208908
504.0,225.62974762916565,8.231564363114982,84.16732477622683,101000789731.47217,169918776.7432289
506.0,226.19413256645203,8.252154604364913,84.37785894033654,101253430728.40384,112870487.79603195
508.0,226.63833141326904,8.268360142136489,84.54355973554694,101452271682.6563,72180428.10153961
510.0,226.83911967277527,8.275685423926015,84.61846036734168,101542152440.81,111655310.38783264
512.0,227.63605666160583,8.304759773322921,84.91574410350636,101898892924.20763,115978256.52464294
514.0,227.87547373771667,8.313494335553049,85.00505455575716,102006065466.90857,75231712.31905365
516.0,228.30830931663513,8.329285311538934,85.16651647790322,102199819773.48384,92920889.54852676
518.0,228.70579266548157,8.343786545545868,85.31479085425224,102377749025.10268,85243265.06304932
520.0,229.0700228214264,8.357074615949486,85.45066069478004,102540792833.73604,83363480.81175995
522.0,229.45070886611938,8.370963040290501,85.59266912362476,102711202948.34972,96065158.42411804
524.0,229.9284381866455,8.38839185759575,85.77087788952711,102925053467.43251,121156794.92276382
526.0,230.53333711624146,8.410460155435324,85.99652510670066,103195830128.04077,109703806.54948044
528.0,230.90872526168823,8.42415529853088,86.13655724469206,103363868693.63043,111548798.26299286
530.0,231.53011059761047,8.446825063669058,86.36835443424395,103642025321.09274,95000544.12223816
