index,Mean Intensity (A.U.),Time (s),Time (min),Time (h),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Protein Mass (ug),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
1,0.9368910789489750,180,3.0,0.05,0.03418024129633810,0.4272530162042220,0.06836048259267620,512703619.44507200,-35223060.115856800
2,0.7645697593688970,360,6.0,0.1,0.027893508061181300,0.34866885076476000,0.05578701612236260,418402620.91771900,-24377773.449339400
3,0.7015447616577150,540,9.0,0.15,0.025594191013690500,0.3199273876711290,0.051188382027381100,383912865.205358,-12440420.799266800
4,0.5454683303833010,720,12.0,0.2,0.019900113866947200,0.24875142333683400,0.03980022773389450,298501708.0042090,-3620327.0715030400
5,0.8474557399749760,900,15.0,0.25,0.03091740580218390,0.3864675725272950,0.06183481160436790,463761087.0327590,-1272750.9626715700
6,1.089092493057250,1080,18.0,0.3,0.039732947663977800,0.4966618457997210,0.07946589532795570,595994214.9596680,-5664804.240843510
7,0.8451118469238280,1260,21.0,0.35,0.030831894442473900,0.3853986805309190,0.061663788884947800,462478416.6371090,-13333516.51131290
8,0.7419798374176030,1440,24.0,0.4,0.02706936852083390,0.3383671065104220,0.05413873704166770,406040527.81250800,-19441694.625440200
9,0.3761019706726070,1620,27.0,0.45,0.013721185310078300,0.17151481637597100,0.02744237062015650,205817779.65117400,-21205740.055829600
10,0.32289886474609400,1800,30.0,0.5,0.011780196609104500,0.14725245761379900,0.023560393218208900,176702949.13656700,-19140867.071021900
11,0.3100001811981200,1980,33.0,0.55,0.011309618837599600,0.14137023546998900,0.022619237675199200,169644282.56399400,-15406896.547183100
12,0.20621037483215300,2160,36.0,0.6,0.007523094763030700,0.09403868453787820,0.015046189526061400,112846421.44546100,-11513477.987125800
13,0.17004799842834500,2340,39.0,0.65,0.006203796523242210,0.07754745654052540,0.012407593046484400,93056947.84863320,-7549784.583298240
14,0.022379636764526400,2520,42.0,0.7,0.0008164677857687150,0.010205847322108500,0.0016329355715374300,12247016.786530700,-2829095.239361150
15,0.20441007614135700,2700,45.0,0.75,0.007457415149850990,0.0932176893731338,0.014914830299702000,111861227.24776500,3290626.2581729000
16,0.0,2880,48.0,0.8,0.0,0.0,0.0,0.0,10769043.0497999
17,0.1584012508392330,3060,51.0,0.85,0.005778892655697640,0.07223615819621540,0.011557785311395300,86683389.83546460,18189423.425530900
18,0.3078150749206540,3240,54.0,0.9,0.011229900435428600,0.1403737554428520,0.022459800870857200,168448506.53142900,22652951.448283400
19,0.471668004989624,3420,57.0,0.95,0.01720768463330160,0.21509605791626300,0.03441536926660320,258115269.49952400,21395096.7217304
20,0.9770467281341550,3600,60.0,1.0,0.035645224589913900,0.4455653073739220,0.07129044917982790,534678368.84870900,14552919.319217400
21,0.9611680507659910,3780,63.0,1.05,0.0350659288360049,0.43832411045006100,0.0701318576720098,525988932.5400740,6198945.104487060
22,0.5610611438751220,3960,66.0,1.1,0.020468980557659200,0.2558622569707370,0.040937961115318400,307034708.3648880,1593713.0298474400
23,0.5422873497009280,4140,69.0,1.15,0.01978406335720800,0.24730079196509500,0.0395681267144159,296760950.35811900,2918236.1679596900
24,0.6024274826049810,4320,72.0,1.2,0.02197813297793740,0.2747266622242140,0.04395626595587480,329671994.66906100,8020227.692322270
25,0.7462966442108150,4500,75.0,1.25,0.027226856943060300,0.34033571178825300,0.054453713886120500,408402854.14590400,13251206.248909000
26,0.9274511337280270,4680,78.0,1.3,0.03383584736119880,0.4229480920149800,0.06767169472239770,507537710.41798200,16925930.439430600
27,1.0165128707885700,4860,81.0,1.35,0.03708505287868040,0.4635631609835010,0.07417010575736070,556275793.1802050,19947225.400023000
28,0.8969686031341550,5040,84.0,1.4,0.03272376477824720,0.4090470597280810,0.06544752955649450,490856471.6737090,23707533.68972640
29,1.1946241855621300,5220,87.0,1.45,0.04358302030878750,0.5447877538598430,0.08716604061757490,653745304.631812,28023472.914241300
30,1.3220398426055900,5400,90.0,1.5,0.04823147731785890,0.6028934664732370,0.09646295463571790,723472159.7678840,31177699.620179800
31,1.6311521530151400,5580,93.0,1.55,0.059508704302792200,0.7438588037848990,0.11901740860558400,892630564.541883,31570896.394208600
32,1.8049352169036900,5760,96.0,1.6,0.06584876580021960,0.8231095725027410,0.13169753160043900,987731487.0032940,29065907.974899100
33,2.005760431289670,5940,99.0,1.65,0.07317539580058470,0.9146924475073030,0.14635079160116900,1097630937.0087700,24921347.459348900
34,2.0076823234558100,6120,102.0,1.7,0.07324551146233030,0.9155688932791260,0.14649102292466100,1098682671.9349500,20751360.093080600
35,2.1487996578216600,6300,105.0,1.75,0.07839384155971100,0.979923019496379,0.15678768311942200,1175907623.3956600,17665694.46059380
36,2.250368118286130,6480,108.0,1.8,0.08209932511567340,1.02624156394592,0.16419865023134700,1231489876.7351000,16220461.616669100
37,2.2721011638641400,6660,111.0,1.85,0.08289220356083280,1.0361525445104100,0.16578440712166600,1243383053.4124900,16706223.83606380
38,2.3457820415496800,6840,114.0,1.9,0.08558027502912240,1.0697534378640300,0.1711605500582450,1283704125.4368400,19029671.919206500
39,2.4001476764679000,7020,117.0,1.95,0.08756367583364040,1.0945459479205000,0.17512735166728100,1313455137.5046100,22303865.977736800
40,2.646913528442380,7200,120.0,2.0,0.09656634066170830,1.207079258271350,0.19313268132341700,1448495109.925630,24887295.923557700
41,2.7004499435424800,7380,123.0,2.05,0.09851948935463330,1.2314936169329100,0.19703897870926700,1477792340.3195000,25429858.282737000
42,3.0641632080078100,7560,126.0,2.1,0.11178870220278000,1.3973587775347500,0.2235774044055600,1676830533.041700,24667550.432514300
43,3.158792734146120,7740,129.0,2.15,0.11524103525391100,1.4405129406738800,0.2304820705078220,1728615528.8086700,26609114.84786070
44,3.101320266723630,7920,132.0,2.2,0.11314428905946500,1.4143036132433100,0.22628857811893100,1697164335.891980,36917877.986736800
45,3.087925434112550,8100,135.0,2.25,0.11265561047018400,1.4081951308772900,0.22531122094036800,1689834157.0527600,57480890.82425660
46,3.1956124305725100,8280,138.0,2.3,0.11658431425036000,1.4573039281294900,0.23316862850071900,1748764713.755390,80963407.07689910
47,3.3230621814727800,8460,141.0,2.35,0.1212340150926560,1.5154251886582000,0.2424680301853130,1818510226.3898400,92680056.32857420
48,6.672708749771120,8640,144.0,2.4,0.24343789827011900,3.0429737283764800,0.4868757965402380,3651568474.0517800,81267647.37826330
49,5.343813180923460,8820,147.0,2.45,0.1949563060963500,2.4369538262043600,0.389912612192699,2924344591.4452400,48346361.95807060
50,5.80221962928772,9000,150.0,2.5,0.2116801743975230,2.6460021799690400,0.4233603487950470,3175202615.962850,7450176.485868110
51,6.394526243209840,9180,153.0,2.55,0.2332890715683520,2.9161133946044100,0.4665781431367040,3499336073.5252800,-25010622.191691300
52,4.5840818881988500,9360,156.0,2.6,0.16723931797555600,2.090491474694450,0.33447863595111200,2508589769.6333400,-38406774.531637200
53,4.440852880477910,9540,159.0,2.65,0.16201394850141300,2.0251743562676600,0.32402789700282600,2430209227.521190,-32310356.8504246
54,4.464799165725710,9720,162.0,2.7,0.16288757172860700,2.036094646607590,0.32577514345721400,2443313575.929110,-15189913.477411400
55,4.570950508117680,9900,165.0,2.75,0.1667602508248350,2.084503135310420,0.3335205016496690,2501403762.3725200,2367080.433654770
56,4.772640705108640,10080,168.0,2.8,0.1741184376569590,2.176480470711980,0.3482368753139180,2611776564.854390,14625986.360200700
57,4.961360216140750,10260,171.0,2.85,0.18100341988097600,2.2625427485122000,0.36200683976195200,2715051298.2146400,22274048.461719400
58,4.8906824588775600,10440,174.0,2.9,0.17842491011413200,2.230311376426640,0.3568498202282640,2676373651.711980,28697490.894935900
59,5.095126390457150,10620,177.0,2.95,0.18588356039907400,2.3235445049884200,0.37176712079814800,2788253405.9861100,35151777.07169530
60,5.2126686573028600,10800,180.0,3.0,0.19017181026458800,2.3771476283073400,0.38034362052917600,2852577153.9688200,38951447.00101960
61,5.4584174156189000,10980,183.0,3.05,0.199137368851122,2.4892171106390200,0.398274737702244,2987060532.7668300,36523818.458645000
62,6.784762620925900,11160,186.0,3.1,0.247525917080754,3.0940739635094200,0.495051834161508,3712888756.2113100,28592096.262253600
63,5.732095956802370,11340,189.0,3.15,0.2091218790951250,2.614023488689050,0.4182437581902500,3136828186.4268700,20985132.63015620
64,5.840670585632320,11520,192.0,3.2,0.21308296602983200,2.66353707537289,0.42616593205966300,3196244490.447480,19114628.72992710
65,5.96836256980896,11700,195.0,3.25,0.21774150417672200,2.7217688022090200,0.43548300835344500,3266122562.650840,22837611.635220900
66,6.354295253753660,11880,198.0,3.3,0.2318213396642920,2.897766745803650,0.4636426793285850,3477320094.9643800,27862776.6460867
67,6.396099328994750,12060,201.0,3.35,0.23334646185940800,2.916830773242600,0.4666929237188150,3500196927.8911100,30933855.12619300
68,6.76863956451416,12240,204.0,3.4,0.2469377057390410,3.0867213217380100,0.493875411478081,3704065586.085610,32631573.023116100
69,6.741660833358770,12420,207.0,3.45,0.24595345093986500,3.074418136748300,0.4919069018797290,3689301764.0979700,36464498.82319510
70,6.922316551208500,12600,210.0,3.5,0.25254424486074800,3.156803060759360,0.5050884897214970,3788163672.9112300,46484715.08052870
71,7.133612394332890,12780,213.0,3.55,0.26025287083145,3.2531608853931300,0.5205057416629,3903793062.47175,64515595.92209970
72,7.24607253074646,12960,216.0,3.6,0.26435571126317600,3.304446390789700,0.5287114225263520,3965335668.9476400,87358292.20235380
73,7.591619968414310,13140,219.0,3.65,0.27696218715370100,3.462027339421260,0.5539243743074020,4154432807.305520,106468673.50663100
74,9.29060697555542,13320,222.0,3.7,0.3389456846682390,4.236821058352980,0.6778913693364780,5084185270.023580,112469181.36035200
75,9.971117496490480,13500,225.0,3.75,0.36377249146882300,4.547156143360280,0.7275449829376460,5456587372.032350,101213223.57063800
76,10.276416540145900,13680,228.0,3.8,0.37491060049147400,4.686382506143420,0.7498212009829480,5623659007.372110,75127617.1792188
77,10.659614324569700,13860,231.0,3.85,0.3888906596788470,4.861133245985580,0.7777813193576930,5833359895.182700,40185813.267821000
78,11.076470136642500,14040,234.0,3.9,0.4040986519018190,5.051233148772730,0.8081973038036370,6061479778.527280,4399993.0235999100
79,11.342926025390600,14220,237.0,3.95,0.4138196608610030,5.172745760762530,0.827639321722005,6207294912.915040,-22233774.345451300
80,9.452807426452640,14400,240.0,4.0,0.34486318209628700,4.310789776203570,0.6897263641925730,5172947731.444300,-31841192.561322200
81,9.647305011749270,14580,243.0,4.05,0.3519589636085320,4.39948704510665,0.7039179272170650,5279384454.127980,-24923792.890617300
82,9.815973043441770,14760,246.0,4.1,0.3581124153296180,4.476405191620210,0.7162248306592350,5371686229.944260,-10008662.05004780
83,9.897028684616090,14940,249.0,4.15,0.3610695374925010,4.513369218656260,0.7221390749850020,5416043062.387510,4012735.987805740
84,9.928879976272580,15120,252.0,4.2,0.3622315560652900,4.527894450816120,0.7244631121305800,5433473340.979350,13773621.627370600
85,9.99714708328247,15300,255.0,4.25,0.3647221189947810,4.559026487434750,0.7294442379895610,5470831784.92171,20544006.132565400
86,10.158871412277200,15480,258.0,4.3,0.3706222462483460,4.6327780781043200,0.7412444924966910,5559333693.725190,26506106.47270060
87,10.322738647460900,15660,261.0,4.35,0.37660055233428500,4.707506904178560,0.7532011046685710,5649008285.014280,32774605.145806600
88,10.41844654083250,15840,264.0,4.4,0.38009222704750200,4.75115283809377,0.7601844540950050,5701383405.712540,39309976.71063580
89,10.782843112945600,16020,267.0,4.45,0.3933863687489630,4.917329609362040,0.7867727374979270,5900795531.23445,45221532.66857220
90,10.970825433731100,16200,270.0,4.5,0.4002444563412830,5.003055704266030,0.8004889126825660,6003666845.119240,49179294.75785980
91,11.312973260879500,16380,273.0,4.55,0.412726905532784,5.159086319159790,0.825453811065568,6190903582.99176,50334002.82003370
92,11.81875228881840,16560,276.0,4.6,0.43117904965712600,5.389738120714080,0.8623580993142520,6467685744.856890,49462805.97264470
93,11.859232187271100,16740,279.0,4.65,0.4326558624135450,5.408198280169310,0.8653117248270890,6489837936.203170,49024542.040046400
94,12.162084341049200,16920,282.0,4.7,0.4437047024824060,5.546308781030070,0.8874094049648120,6655570537.236090,51292327.01230330
95,12.106641292572000,17100,285.0,4.75,0.4416819948083400,5.52102493510424,0.8833639896166790,6625229922.125100,56157473.41034580
96,12.817669153213500,17280,288.0,4.8,0.4676221541195040,5.845276926493790,0.9352443082390080,7014332311.792560,61272126.389597700
97,13.136940479278600,17460,291.0,4.85,0.479270008613057,5.990875107663200,0.958540017226114,7189050129.195860,64608528.78259150
98,13.539953708648700,17640,294.0,4.9,0.4939729871502640,6.1746623393782900,0.9879459743005270,7409594807.253960,66655462.119992500
99,13.714284181594800,17820,297.0,4.95,0.5003330195643720,6.254162744554650,1.0006660391287400,7504995293.465590,70260636.90993670
