Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
300.0,157.33586621284485,5.740024633126295,73.40184952846926,88082219434.1631,232908066.2065277
302.0,158.0787217617035,5.767125949894939,73.74841368152096,88498096417.82515,244694060.6227646
304.0,159.0841941833496,5.803808218261962,74.21749639721179,89060995676.65416,248209630.77973175
306.0,159.8521683216095,5.831825926984856,74.57577911745341,89490934940.94408,224481275.74009323
308.0,160.68810272216797,5.862323004138214,74.96576731634545,89958920779.61453,181759565.32577896
310.0,161.1508321762085,5.879204587013109,75.18164433520602,90217973202.2472,159025166.79759598
312.0,161.82433032989502,5.903775564283454,75.49585120567076,90595021446.80492,241757405.81536102
314.0,162.87817788124084,5.942222684128979,75.98750235459053,91185002825.50864,227586009.2042427
316.0,163.45042204856873,5.963099650682692,76.25447123635155,91505365483.62189,194996101.5741501
318.0,164.27141618728638,5.993051667939308,76.6374893598377,91964987231.80524,238969208.80898285
320.0,165.15784621238708,6.0253909577789,77.05103526571483,92461242318.85782,230920486.87160873
322.0,165.92133259773254,6.053244941517174,77.4072243160764,92888669179.29167,201432109.30065155
324.0,166.59706950187683,6.077897594269937,77.72247563005038,93266970756.06042,182925437.90623474
326.0,167.22832655906677,6.100927505664733,78.01697577576385,93620370930.91661,148818684.63402557
328.0,167.66037225723267,6.116689664731207,78.21853791216375,93862245494.59653,172159861.46161652
330.0,168.45840096473694,6.145803842885727,78.5908419806359,94309010376.76308,237337374.2744484
332.0,169.35613703727722,6.178555606958747,79.00966249307862,94811594991.69432,227008695.5571823
334.0,170.0803678035736,6.204977442860966,79.34753763249319,95217045158.9918,199251224.4945259
336.0,170.77977800369263,6.230493759476986,79.67383324139368,95608599889.67242,203450454.6711998
338.0,171.5340120792389,6.258010194711926,80.02570581473051,96030846977.6766,192771470.2683258
340.0,172.15712141990662,6.280742856060264,80.31640480895479,96379685770.74573,174053841.30633163
342.0,172.77761888504028,6.303380229345776,80.60588528575161,96727062342.90193,196251769.60136032
344.0,173.55933141708374,6.331899150669684,80.97057737429265,97164692849.15117,169511546.47411346
346.0,173.98877120018005,6.347566239126695,81.17092377399868,97405108528.79839,169652095.86902618
348.0,174.7714879512787,6.376121796992877,81.53608436052272,97843301232.62727,215028161.02404404
350.0,175.52513766288757,6.403616913100296,81.8876843107455,98265221172.89456,191653248.33742142
352.0,176.1408417224884,6.426079410392831,82.17492852164744,98609914225.97696,159512184.46587372
354.0,176.6648449897766,6.445196422517733,82.41939159229838,98903269910.75806,171755865.37324142
356.0,177.3680295944214,6.470850439300123,82.74744807289161,99296937687.46992,185795421.84682846
358.0,177.9923448562622,6.4936270958124735,83.03870966512116,99646451598.14537,188934425.07084274
360.0,178.71795749664307,6.520099346101923,83.37722948979442,100052675387.7533,214741589.75065613
362.0,179.5266637802124,6.5496030702074775,83.75451496429,100505417957.148,206587722.71751404
364.0,180.19401741027832,6.573949879156955,84.06585523218612,100879026278.62335,166086872.93436813
366.0,180.7133469581604,6.592896381752369,84.30813787407124,101169765448.88547,179401025.01667404
368.0,181.47582960128784,6.620713746344635,84.66385864890839,101596630378.69005,231803291.90290833
370.0,182.36957097053528,6.653319773175061,85.08081551374758,102096978616.4971,245122649.51837158
372.0,183.22721982002258,6.68460905031909,85.48093414730297,102577120976.76353,217217087.71150208
374.0,183.9215772151947,6.709941027371859,85.80487247278595,102965846967.34311,207222597.548378
376.0,184.70781588554382,6.738625074080034,86.17167613913088,103406011366.95705,239005814.38501358
378.0,185.62926292419434,6.772241876321552,86.60155852073598,103921870224.88316,237428337.6292801
380.0,186.404230594635,6.800514727422066,86.96310393122849,104355724717.47417,182957305.11234665
382.0,186.9364845752716,6.819932747187505,87.21141620444382,104653699445.33255,172661494.6652565
384.0,187.6378891468048,6.845521823698143,87.53864224677932,105046370696.1352,229741166.66386032
386.0,188.57797479629517,6.8798186112978845,87.97722009332333,105572664111.98799,219000149.65766144
388.0,189.20263528823853,6.902607862708908,88.26864274563823,105922371294.76584,189939893.81908035
390.0,189.93508672714233,6.929329610286724,88.61035307272024,106332423687.26431,202407946.55251694
392.0,190.64883089065552,6.955368867443597,88.94333590081325,106732003080.9759,172660827.28921127
394.0,191.16874051094055,6.974336532600112,89.1858891636843,107023066996.42116,193320654.01512146
396.0,192.03009819984436,7.005761117923538,89.58773808086369,107505285697.03639,203548091.78647232
398.0,192.6230823993683,7.027394735192453,89.86438280297256,107837259363.56705,166716442.12568665
400.0,193.22127962112427,7.049218537170968,90.14345955461596,108172151465.53914,166339641.61112213
402.0,193.81157159805298,7.070753935105752,90.4188482750096,108502617930.01154,201127018.3420334
404.0,194.6583230495453,7.101645646618791,90.81388294908939,108976659538.90727,188817467.4190979
406.0,195.1606638431549,7.11997235494633,91.04823983307327,109257887799.68793,271998283.2449837
408.0,196.60173845291138,7.1725465324513165,91.72054389323935,110064652671.8872,226843286.4046173
410.0,196.78144884109497,7.1791028382691335,91.80438412108867,110165260945.3064,72040607.83883667
412.0,197.1164653301239,7.191325117561306,91.96067925270214,110352815103.24255,142236721.76664734
414.0,197.7977237701416,7.216179210409639,92.27850652697748,110734207832.37299,158071553.1680069
416.0,198.2458794116974,7.2325291024204335,92.4875844299288,110985101315.91458,136270580.14408112
418.0,198.77137088775635,7.25170040830053,92.73274179412442,111279290152.94931,160096505.56139374
420.0,199.38976168632507,7.274260924870103,93.02123944846679,111625487338.16016,178402930.77373123
422.0,200.04605174064636,7.298204105588883,93.32741823003687,111992901876.04424,174927169.5978012
424.0,200.6396083831787,7.319858607078596,93.6043300137928,112325196016.55136,150865693.80568314
426.0,201.12398028373718,7.337529763107564,93.83030387605584,112596364651.26697,151016187.10365295
428.0,201.71861219406128,7.359223493183616,94.10771730413833,112929260764.96597,164726994.1378479
430.0,202.30094718933105,7.380468599579497,94.37939385651532,113255272627.81836,174578999.51552963
432.0,202.96597123146057,7.404730419057331,94.68964730252341,113627576763.02809,219752415.93471146
434.0,203.87106823921204,7.437750729333145,95.11190190963103,114134282291.5572,187195676.8940239
436.0,204.303475856781,7.453526092167706,95.31363289217015,114376359470.60419,147421199.1974182
438.0,204.9243860244751,7.476178521923939,95.60330590695577,114723967088.34688,204955621.23254776
440.0,205.76787447929382,7.50695119076899,95.99681829627863,115196181955.53438,187755705.5015335
442.0,206.2658920288086,7.525120175824672,96.22915825862754,115474989910.35301,133948878.99262619
444.0,206.72493314743042,7.541867198559735,96.44331455958738,115731977471.50488,151503037.9279251
446.0,207.34837436676025,7.564611967711216,96.73416838505392,116081002062.06471,158581428.46578598
448.0,207.85799026489258,7.58320409091315,96.97191932114004,116366303185.36803,145048677.36018372
450.0,208.3847405910492,7.602421322943106,97.21766397625453,116661196771.50545,159668183.61621094
452.0,208.99881219863892,7.624824264109109,97.50414659986075,117004975919.83287,133968900.27395248
454.0,209.34194231033325,7.637342549614515,97.66422697716769,117197072372.60126,121584803.44687271
456.0,209.86753010749817,7.656517369540926,97.90942927801697,117491315133.62036,128234771.93315887
458.0,210.25817394256592,7.670769080165091,98.0916762169449,117710011460.3339,182228797.4224739
460.0,211.1695466041565,7.704018342735718,98.51685860275853,118220230323.31026,221497137.12713242
462.0,211.8407609462738,7.728506000576231,98.83000000736868,118596000008.84242,173569025.97899628
464.0,212.40968942642212,7.749262002174244,99.09542202268855,118914506427.22624,145302680.68262482
466.0,212.87894201278687,7.766381566007502,99.31434227631078,119177210731.57292,167645696.5296669
468.0,213.60751032829285,7.792961647069643,99.65424101112075,119585089213.34491,124822111.16221237
470.0,213.77079033851624,7.798918529650451,99.73041598018477,119676499176.22177,161209855.64717484
472.0,214.75934743881226,7.834983682775007,100.19160719661133,120229928635.93361,185107323.7764244
474.0,215.09337377548218,7.84716983871484,100.34744039277288,120416928471.32747,142726575.78311157
476.0,215.7791223526001,7.872187743529138,100.66736244922171,120800834939.06606,127823968.60913849
478.0,216.00667023658752,7.8804892865322875,100.77352028813667,120928224345.76402,119760964.8244133
480.0,216.6348090171814,7.903405435026701,101.0665656653031,121279878798.36371,144807053.863369
482.0,217.0413100719452,7.918235658572674,101.25621046768123,121507452561.2175,128078672.67640686
484.0,217.54992532730103,7.936791275704352,101.49349457422446,121792193489.06934,151066073.4629593
486.0,218.12067031860352,7.957613548388685,101.7597640458911,122111716855.06934,193700190.77146912
488.0,218.93390440940857,7.987282458765448,102.13916187679601,122566994252.15521,151856914.0753708
490.0,219.20568108558655,7.997197583990999,102.26595375947568,122719144511.37082,82743250.7224884
492.0,219.52510118484497,8.008850866120444,102.41497271253763,122897967255.04517,121288388.37682724
