SSE Value,k_TL,k_TX,R_p,tau_m,K_TL,R,k_deg,X_p,K_p,tau_0,tau_f,N_p,N_m,D
2125.7308378621356,10.453232228232721,1.4528980130017572,30.75079092586796,670.2429128116039,4.079856775894839,73.18818386744118,0.11651662604305812,1.3773226094706388,10.01073221805359,0.0,271.34637717173837,827.0,2481.0,100.0
3116.743976452997,10.088517816911647,0.9514067223087466,29.896245965044102,868.7597678126376,4.602535859106752,75.20947794734201,0.38928544084729566,0.3380807035209159,13.896968926751391,0.0,157.34254388070417,827.0,2481.0,100.0
1993.2042096527873,9.988956490456694,1.3027822846589174,27.867203489019317,563.4417057127566,5.869157793895255,80.31557070041293,0.09425380648261239,1.104898559774142,12.674153867281511,0.009073206833343228,431.0984632481062,827.0,2481.0,100.0
1654.9404586850492,9.34295211992417,1.0071675387915064,27.183219094284254,732.4687120438184,5.106693254081499,115.37150767722835,0.09075832219170366,1.3094009005174883,25.370964476704664,0.09315452694352189,410.5212091210443,827.0,2481.0,100.0
21165.390620374783,11.59506149842229,0.6920500892718522,28.093414764040517,798.4745656501573,4.4396780355212755,79.25318094914934,0.08585691584981703,0.8345391229034362,4.509087403507785,0.0,325.85079569844766,827.0,2481.0,100.0
2225.2520846187645,11.43542697804235,1.2162128026003103,35.72642988458429,618.1633996100363,4.726500132900398,64.58777185309123,0.11237787350296458,1.3768820582082526,9.71651836772601,0.002737483247522654,279.8913556969312,827.0,2481.0,100.0
3137.3513297881896,9.23368216502977,1.6276370951317318,29.552431402509455,689.1758125516687,4.780381800410581,65.49208160824071,0.1208058985999827,1.2149851047203981,7.913910304798975,0.0094895080821491,229.54478612325056,827.0,2481.0,100.0
3708.662838500494,9.344599255526816,1.1169622744637664,30.831648353587155,698.0587752013294,3.750475437247246,78.72411535755117,0.1161185075333151,0.9709714009680113,9.768929724317978,0.0007311837873098526,89.31619094557016,827.0,2481.0,100.0
1926.4343674013505,11.453940078600823,1.2162705128874691,35.645419720705576,707.6507811827692,3.9740014473596403,84.22252955338786,0.1588776194005277,1.1950172901480016,11.994015389733299,0.925311694248653,296.1560910276776,827.0,2481.0,100.0
1969.8196529956945,9.533141647344316,1.5985492030016175,34.03991150591949,619.4153193656946,4.470318117447839,79.20005145090158,0.13825759839949825,1.1699819331903143,9.03813672832785,0.004285598860395368,300.99158044933347,827.0,2481.0,100.0
