Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
612.0,186.3043794631958,6.796871896528496,88.27106359127916,105925276309.535,147777045.49095154
614.0,187.0348780155182,6.82352239768709,88.61717399593624,106340608795.12347,151660367.1500435
616.0,187.37135767936707,6.835798057430341,88.77659814844597,106531917778.13518,170773331.47946548
618.0,188.23632192611694,6.867354219433486,89.1864184342011,107023702121.04134,182254089.50112152
620.0,188.6535723209381,6.882576607068962,89.38411178011637,107260934136.13966,87475861.61460114
622.0,188.85174202919006,6.8898063572479,89.4780046395831,107373605567.49974,165755818.27411652
624.0,189.81971645355225,6.925120600425985,89.93663117436344,107923957409.23613,199693182.57907104
626.0,190.25664615631104,6.941060940776528,90.14364858151336,108172378297.81602,123196693.66501236
628.0,190.68644380569458,6.956741085133339,90.34728681991348,108416744183.89618,108754864.75336075
630.0,191.0217707157135,6.968974689396558,90.50616479735791,108607397756.82947,146967339.54452896
632.0,191.72040510177612,6.9944627022831005,90.83717795172859,109004613542.0743,130152614.37170029
634.0,191.93743515014648,7.002380527085294,90.94000684526358,109128008214.31627,94815234.49488068
636.0,192.38745999336243,7.01879861247012,91.1532287333782,109383874480.05382,197071338.93235016
638.0,193.32389378547668,7.052962170744597,91.59691130837138,109916293570.04567,131682932.5160408
640.0,193.3138906955719,7.052597231815903,91.59217184176498,109910606210.11798,92109177.09196854
642.0,193.97191071510315,7.076603526198203,91.90394189867797,110284730278.41354,156407278.00398254
644.0,194.41426491737366,7.092741766503592,92.11352943511159,110536235322.13391,95432316.30036545
646.0,194.6433069705963,7.101097820715297,92.22204961967918,110666459543.615,132877954.5220108
648.0,195.349102973938,7.126847108164243,92.55645595018498,111067747140.22195,165632632.35710144
650.0,195.80858445167542,7.143610196353619,92.77415839420286,111328990073.04341,127637927.22281265
652.0,196.24707579612732,7.159607509484764,92.98191570759434,111578298849.1132,131968107.0667038
654.0,196.73702144622803,7.17748201050074,93.21405208442519,111856862501.31023,130374044.02280426
656.0,197.16429805755615,7.193070180783951,93.41649585433703,112099795025.20442,120134735.71175766
658.0,197.5822069644928,7.208316592666757,93.61450120346436,112337401444.15726,83806547.9516449
660.0,197.75390338897705,7.214580528091539,93.69585101417584,112435021217.011,160079946.6616516
662.0,198.7084195613861,7.249403778976581,94.14810102566986,112977721230.80386,192568461.58279037
664.0,199.10868287086487,7.264006433231121,94.33774588611846,113205295063.34216,119892566.09333038
666.0,199.55190134048462,7.280176204273869,94.54774291264764,113457291495.17719,109278853.92774963
668.0,199.8774938583374,7.292054672405912,94.7020087325443,113642410479.05316,130280375.28150558
670.0,200.46846461296082,7.3136148339294555,94.98201083025268,113978412996.3032,93631056.9162674
672.0,200.53621768951416,7.3160866436810865,95.01411225559855,114016934706.71823,97029327.67294312
674.0,201.15109634399414,7.338519028032178,95.30544192249585,114366530306.99498,182512322.42757034
676.0,201.82024908065796,7.362931473104163,95.62248666369044,114746983996.42851,175795656.89946747
678.0,202.38787388801575,7.383639913303042,95.89142744549406,115069712934.59285,108820676.87189484
680.0,202.58583664894104,7.390862113501282,95.98522225326343,115182266703.91609,126531388.96630478
682.0,203.27806186676025,7.416116303137726,96.31319874204843,115575838490.45807,200068603.09864807
684.0,203.9933819770813,7.442213054963269,96.65211759692559,115982541116.31068,116398796.59822464
686.0,204.0969638824463,7.445991994264603,96.70119473070915,116041433676.85097,3332899.1930236816
688.0,204.01682996749878,7.443068499089478,96.66322726090235,115995872713.08278,54480132.49264526
690.0,204.4802486896515,7.459975228271049,96.88279517235131,116259354206.82155,127441439.75462341
692.0,204.91342043876648,7.4757784686264985,97.08803206008443,116505638472.10127,126827374.05550003
694.0,205.37251901626587,7.492527587611961,97.30555308586963,116766663703.04355,109504587.46096802
696.0,205.6838195323944,7.503884646074813,97.45304735162097,116943656821.94514,126951610.52641678
698.0,206.26566338539124,7.5251118343137415,97.7287251209577,117274470145.14922,134758513.78116226
700.0,206.63188791275024,7.5384726646119775,97.90224239755815,117482690877.0698,144591596.6211624
702.0,207.28291058540344,7.562223677446506,98.2106971096949,117852836531.63387,110373327.75881195
704.0,207.40839886665344,7.56680181873674,98.27015349008752,117924184188.10504,81655318.56341553
706.0,207.85738134384155,7.583181875877783,98.48288150490629,118179457805.88753,143832317.26195526
708.0,208.42030429840088,7.603718780167308,98.74959454762737,118499513457.15286,76951514.30820847
710.0,208.3987593650818,7.602932764550224,98.73938655260034,118487263863.12036,62646562.40311432
712.0,208.86104249954224,7.619798064517442,98.95841642230445,118750099706.76532,106103673.37511826
714.0,209.14523196220398,7.630166040716504,99.0930654638507,118911678556.62083,44146613.21892166
716.0,209.17162775993347,7.631129028576965,99.10557179970087,118926686159.641,82429814.009758
718.0,209.72515153884888,7.651323026312341,99.36783151054988,119241397812.65987,123961835.79276657
720.0,210.04373812675476,7.662945899763774,99.51877791901006,119422533502.81207,94545648.80854034
722.0,210.39030981063843,7.675589742839867,99.68298367324505,119619580407.89403,42707693.2639122
724.0,210.34420013427734,7.673907541034844,99.66113689655643,119593364275.86772,110046571.60699844
726.0,211.16452193260193,7.703835029552329,100.0498055786017,120059766694.32202,151650369.94356918
728.0,211.41110801696777,7.712831135987028,100.16663812970168,120199965755.642,92614290.18498993
730.0,211.8160924911499,7.72760603069981,100.3585198792183,120430223855.06198,117357477.86546707
732.0,212.236754655838,7.742952888639166,100.55782972258658,120669395667.10387,119605764.87855148
734.0,212.65755653381348,7.758304843685305,100.75720576214684,120908646914.57619,26728022.886447906
736.0,212.42479467391968,7.74981308118002,100.64692313220806,120776307758.64966,79161032.4934845
738.0,213.21447920799255,7.7786228420253005,101.02107587045845,121225291044.55013,156678964.79812622
740.0,213.5270802974701,7.790027348811539,101.1691863482018,121403023617.84216,65187377.844177246
742.0,213.67309284210205,7.795354269005306,101.23836712993906,121486040555.92683,107069640.74199677
744.0,214.280348777771,7.817508556601985,101.52608515067516,121831302180.81015,70250200.42258453
746.0,214.16732501983643,7.813385153780435,101.47253446468099,121767041357.61717,48507259.12592316
748.0,214.62161254882812,7.829958753110971,101.68777601442821,122025331217.31384,67590062.39175797
750.0,214.64284229278564,7.83073326979432,101.69783467265353,122037401607.1842,62050627.23097992
752.0,215.05815815925598,7.845885080766924,101.89461143853148,122273533726.23776,68410883.8762207
754.0,215.12413430213928,7.848292063322551,101.92587095224093,122311045142.68909,86048667.19667053
756.0,215.66353750228882,7.867970905347401,102.18144032918704,122617728395.02444,113053189.09190369
758.0,215.91949892044067,7.877309048522805,102.30271491588059,122763257899.0567,51319524.13926697
760.0,216.0245864391327,7.881142916543147,102.35250540965126,122823006491.58151,19319279.55990982
762.0,216.05541610717773,7.882267663609848,102.36711251441363,122840535017.29634,41188626.21295166
764.0,216.31436133384705,7.8917146639378055,102.4898008303611,122987760996.43332,54033206.53016281
766.0,216.43555665016174,7.896136186619256,102.54722320284748,123056667843.41699,85695816.64151382
768.0,216.91725826263428,7.91370992354246,102.7754535524995,123330544262.99937,83063501.34462738
770.0,217.01993441581726,7.917455818631045,102.82410154066295,123388921848.7955,68439926.60824585
772.0,217.3987545967102,7.93127617137191,103.00358664119366,123604303969.43236,51999096.95740509
774.0,217.38576436042786,7.930802253516778,102.99743186385425,123596918236.62512,42263376.74176788
776.0,217.6960906982422,7.942123771402296,103.14446456366619,123773357476.39943,24807949.245109558
778.0,217.56029605865479,7.937169627156357,103.08012502800466,123696150033.60556,69377020.68727112
780.0,218.18417978286743,7.959930540045364,103.37572129929046,124050865559.14851,73333677.78637695
782.0,218.07622146606445,7.955991937788194,103.32457062062588,123989484744.75107,-13190958.10477829
784.0,218.09137725830078,7.956544860798471,103.33175143894121,123998101726.7294,10535632.288597107
786.0,218.15034294128418,7.958696083408934,103.35968939492122,124031627273.90546,55490528.12285614
788.0,218.4817705154419,7.9707874296833365,103.51671986601738,124220063839.22083,80980117.40506363
790.0,218.72006344795227,7.9794809802095665,103.62962311960476,124355547743.52571,46053673.547431946
792.0,218.8057725429535,7.98260787256051,103.67023211117547,124404278533.41055,29866129.053050995
794.0,218.93018102645874,7.987146619999851,103.72917688311495,124475012259.73792,56277765.7713356
796.0,219.20170426368713,7.997052499108487,103.85782466374658,124629389596.4959,36142036.38674927
798.0,219.1844515800476,7.996423076005782,103.84965033773744,124619580405.28491,57838211.0904274
800.0,219.6086142063141,8.01189763995503,104.05061870071472,124860742440.8576,90279010.53120041
802.0,219.8195927143097,8.01959468870879,104.15058037284146,124980696447.40971,-6159261.961921692
804.0,219.56528186798096,8.010316762718137,104.03008782750828,124836105393.00992,-17091630.84764862
806.0,219.6993477344513,8.015207836791227,104.09360827001595,124912329924.01912,16640197.67004013
808.0,219.68235087394714,8.01458774678678,104.08555515307509,124902666183.69008,19697343.40866089
810.0,219.8379247188568,8.020263488266117,104.15926608137818,124991119297.65376,39361848.5357399
812.0,219.95927381515503,8.024690621244286,104.21676131486083,125060113577.83304,35776613.07364273
814.0,220.08962440490723,8.029446152288351,104.27852145829024,125134225749.94833,55503134.769649506
816.0,220.34975576400757,8.038936425835164,104.40177176409304,125282126116.91164,44781689.99604797
818.0,220.40467762947083,8.040940119387336,104.42779375827709,125313352509.93253,11229438.4176445
820.0,220.42875838279724,8.041818648362359,104.43920322548516,125327043870.58221,49524093.63487625
822.0,220.7530951499939,8.053651303420288,104.59287407039335,125511448884.47203,45768193.99723816
824.0,220.7507519721985,8.053565818154983,104.59176387214262,125510116646.57117,6922912.98091507
826.0,220.8018000125885,8.055428184418723,104.61595044699644,125539140536.39569,-2321317.453578949
828.0,220.7344207763672,8.052970013341898,104.58402614729741,125500831376.75685,2159566.0417671204
830.0,220.81699323654175,8.05598247303611,104.62314900046897,125547778800.56276,43294580.11697388
832.0,221.03901171684265,8.064082288905254,104.72834141435396,125674009697.22475,45584042.06516266
834.0,221.13769125938416,8.067682377166168,104.77509580735284,125730114968.82341,-2502690.501121521
836.0,221.021404504776,8.063439931676633,104.71999911268352,125663998935.22026,-5799972.52803421
838.0,221.09688663482666,8.06619371755064,104.75576256559273,125706915078.71127,21205837.14294052
840.0,221.17059421539307,8.068882763209988,104.79068523649337,125748822283.79202,28095098.51021576
842.0,221.29454445838928,8.073404792834928,104.8494128939601,125819295472.75214,60329209.94330597
844.0,221.59502911567688,8.08436726042877,104.99178260297103,125990139123.56525,34124464.56570053
846.0,221.53462076187134,8.082163405406792,104.96316110917911,125955793331.01494,-14735611.226531982
848.0,221.49135947227478,8.08058512021396,104.94266389888259,125931196678.65912,3730381.3445129395
850.0,221.5608651638031,8.083120869951884,104.97559571366085,125970714856.39299,688146.6935119629
852.0,221.49620079994202,8.080761744531962,104.9449577211943,125933949265.43317,-12800931.497097015
854.0,221.47080659866333,8.079835297534295,104.93292594200383,125919511130.4046,4572993.350200653
856.0,221.52837324142456,8.081935479491847,104.96020103236165,125952241238.83397,-15762815.719150543
858.0,221.35991024971008,8.07578950816638,104.88038322294003,125856459867.528,9064314.6068573
860.0,221.592143535614,8.084261986907606,104.99041541438447,125988498497.2614,24032335.467201233
862.0,221.52898526191711,8.081957807602961,104.96049100783065,125952589209.3968,-13472879.327243805
864.0,221.49735760688782,8.08080394788028,104.94550581662702,125934606979.95242,44251736.38661575
866.0,221.84031009674072,8.093315753275526,105.10799679578608,126129596154.94327,16246239.957447052
868.0,221.61165499687195,8.084973816136024,104.9996599498185,125999591939.78221,-39364661.30907059
870.0,221.56336736679077,8.083212156872865,104.97678125808915,125972137509.70699,7409488.880916595
872.0,221.6637830734253,8.086875584948793,105.02435824608824,126029229895.30588,52596557.1271286
874.0,221.93340063095093,8.096711939868829,105.15210311517961,126182523738.2155,-1847517.6445541382
876.0,221.6507852077484,8.086401388753359,105.01819985393973,126021839824.72766,-62764054.99578476
878.0,221.49183583259583,8.080602499086577,104.94288959852702,125931467518.23236,-13492534.851825714
880.0,221.55586099624634,8.082938304808057,104.97322473776697,125967869685.32036,9854331.139865875
882.0,221.5611641407013,8.083131777412476,104.97573736899318,125970884842.79182,22053091.919094086
884.0,221.71101140975952,8.088598598400623,105.04673504416394,126056082052.99673,-6012658.859600067
886.0,221.51886320114136,8.08158852830518,104.95569517279455,125946834207.35342,11378007.072433472
888.0,221.79105925559998,8.091518953549215,105.08466173440542,126101594081.28647,23197111.22764969
890.0,221.68206214904785,8.087542453520275,105.03301887688673,126039622652.26402,-2752044.5526809692
892.0,221.7716977596283,8.09081259544736,105.07548825256313,126090585903.07574,-22465451.269355774
894.0,221.52401065826416,8.081776321027807,104.95813403932218,125949760847.1866,-40903587.217624664
896.0,221.48392820358276,8.080314008061503,104.93914296183772,125926971554.20525,-22478091.805000305
898.0,221.36587023735046,8.07600694413119,104.88320706663885,125859848479.9666,-15656133.66501236
900.0,221.37378239631653,8.076295600420817,104.88695584962102,125864347019.5452,7315854.028453827
902.0,221.41733956336975,8.077884679998494,104.90759324673368,125889111896.08041,-20236175.892986298
904.0,221.2314145565033,8.071101648608284,104.81950192997772,125783402315.97325,4432456.349403381
906.0,221.44852328300476,8.07902234379484,104.92236810123171,125906841721.47803,-850270.8825073242
908.0,221.22543263435364,8.070883412415107,104.81666769370267,125780001232.44322,-48658572.776390076
910.0,221.10619497299194,8.066533310115567,104.76017285864373,125712207430.37247,6996926.197635651
912.0,221.274658203125,8.072679290139167,104.83999078102812,125807988937.23376,-11936461.192523956
914.0,221.02221822738647,8.063469618409485,104.72038465466866,125664461585.60237,-48800194.21992111
916.0,220.93133354187012,8.060153906956053,104.67732346696175,125612788160.35408,-17592541.725048065
918.0,220.89844918251038,8.058954199366724,104.6617428489185,125594091418.70218,-10504590.11528778
920.0,220.85743045806885,8.057457728826463,104.64230816657746,125570769799.89293,-10272722.702850342
922.0,220.82617735862732,8.056317533872992,104.62750043990897,125553000527.89078,-8193507.090049744
924.0,220.799786567688,8.05535472867335,104.6149964762773,125537995771.53273,-22642859.32316208
926.0,220.66687774658203,8.050505866646713,104.55202424216509,125462429090.59813,-15058639.606441498
928.0,220.6938443183899,8.05148967784103,104.56480101092248,125477761213.10696,23368249.84687805
930.0,220.831280708313,8.056503717440744,104.62991840832137,125555902089.98564,-27708189.675395966
932.0,220.49890851974487,8.044377909157678,104.47244037867117,125366928454.40538,-10584398.322872162
934.0,220.75681614875793,8.053787055204541,104.59463708057845,125513564496.69415,2110698.34098053
936.0,220.51375794410706,8.044919655065197,104.47947603980776,125375371247.7693,-68341038.98627853
938.0,220.27601552009583,8.036246188531397,104.3668336172909,125240200340.74904,-48314092.76361084
940.0,220.1738531589508,8.032519037922537,104.31842906392907,125182114876.71486,-26607107.521404266
942.0,220.0888261795044,8.029417030934237,104.27814325888622,125133771910.66342,-29133486.318538666
944.0,219.96888995170593,8.025041443100779,104.22131744286725,125065580931.4407,-6160583.62651062
946.0,220.04548454284668,8.027835814470098,104.25760798013116,125109129576.15738,-20180530.425109863
948.0,219.82691359519958,8.019861773625,104.15404900811689,124984858809.74026,-27658474.75373459
950.0,219.8508985042572,8.020736805949973,104.16541306428536,124998495677.14244,-25584003.57789612
952.0,219.64692211151123,8.013295212706673,104.06876899619058,124882522795.42868,-61588654.625564575
954.0,219.41760301589966,8.004929051262746,103.96011754886683,124752141058.64018,-39987402.55009079
956.0,219.3655982017517,8.003031779385484,103.93547765435696,124722573185.22832,-11531049.053520203
958.0,219.33647847175598,8.001969415339008,103.92168071868844,124706016862.4261,4241187.761894226
960.0,219.39543628692627,8.004120350911037,103.94961494689659,124739537936.2759,-32746951.180595398
962.0,219.10609340667725,7.993564364535989,103.81252421475313,124575029057.70372,-33067844.56388092
964.0,219.16279363632202,7.9956329374729735,103.83938879835031,124607266558.02037,-19521799.24081421
966.0,218.96875143051147,7.988553769397513,103.74745155061706,124496941860.74046,-45193608.791461945
968.0,218.84484243392944,7.984033244549832,103.68874343571213,124426492122.85452,1130463.774356842
970.0,218.97670459747314,7.988843921766265,103.75121976319824,124501463715.83789,-9968875.403823853
972.0,218.7747082710266,7.981474566529516,103.65551385103271,124386616621.23923,-32445408.322387695
974.0,218.74844098091125,7.980516266963519,103.64306840212362,124371682082.54834,-12461534.809642792
976.0,218.68703746795654,7.9782761059283756,103.61397540166723,124336770482.00066,-39000152.99451828
978.0,218.47406268119812,7.9705062276949254,103.51306789214189,124215681470.57027,-49590549.6412735
980.0,218.33815240859985,7.965547864853781,103.44867356952963,124138408283.43556,-32238415.31519699
982.0,218.24725532531738,7.962231701097358,103.40560650775791,124086727809.30948,-18331115.005779266
984.0,218.20918726921082,7.960842878668966,103.38756985284371,124065083823.41245,-8608882.546676636
986.0,218.18668913841248,7.960022087910379,103.37691023260234,124052292279.12277,-49784461.55796051
988.0,217.8589379787445,7.948064866869088,103.22162164765052,123865945977.1806,-47537631.764808655
990.0,217.8522469997406,7.947820762424077,103.21845146005296,123862141752.06354,-11757867.029483795
992.0,217.7762176990509,7.945047014331522,103.18242875755223,123818914509.06267,-15658641.438838959
994.0,217.7420835494995,7.943801711121442,103.1662559885902,123799507186.30818,-37494641.4777565
996.0,217.51243114471436,7.935423389685563,103.05744661929305,123668935943.15164,-39454229.50127792
998.0,217.464510679245,7.933675125549446,103.03474189025258,123641690268.30307,-28335844.797554016
1000.0,217.3130795955658,7.9281505228541915,102.9629938033012,123555592563.96143,-13592642.471878052
1002.0,217.36888217926025,7.930186347314998,102.989433082013,123587319698.41556,-18537972.457630157
1004.0,217.18265914916992,7.923392443256733,102.90120056177577,123481440674.1309,-2013742.3826408386
1006.0,217.35471487045288,7.929669486770121,102.98272060740416,123579264728.885,-36173824.11443329
1008.0,216.92816495895386,7.914107828400694,102.78062114806099,123336745377.67317,-25889477.541023254
1010.0,217.1725742816925,7.9230245208679255,102.89642234893412,123475706818.7209,32683816.28007126
1012.0,217.15810585021973,7.922496674579247,102.8895672023279,123467480642.79346,-54374195.992881775
1014.0,216.79003477096558,7.909068477229751,102.71517502895782,123258210034.74937,-27298338.098949432
1016.0,216.96605348587036,7.915490101133851,102.79857274199804,123358287290.39766,-17667978.27286148
1018.0,216.6657350063324,7.904533696139716,102.65628176804827,123187538121.65793,-75971686.40761566
1020.0,216.4315688610077,7.895990701622561,102.54533378730599,123054400544.7672,-46793839.6034317
1022.0,216.33652567863464,7.892523277308171,102.50030230270352,123000362763.2442,-34444680.17227173
1024.0,216.1892397403717,7.887149900378344,102.43051818673177,122916621824.07811,-25441636.579978943
1026.0,216.1575357913971,7.885993257252642,102.41549684743694,122898596216.92429,-27713747.444416046
1028.0,215.9942648410797,7.880036705200944,102.3381390285837,122805766834.30045,9922041.033168793
1030.0,216.2273404598236,7.888539914451155,102.44857031754748,122938284381.05696,-20877217.105171204
1032.0,215.8473870754242,7.874678219477285,102.26854830489981,122722257965.87976,-52173963.348537445
1034.0,215.86028027534485,7.875148597191697,102.27465710638569,122729588527.66281,-29936888.941562653
1036.0,215.63677167892456,7.866994417982283,102.16875867509458,122602510410.11351,-39847611.10367584
1038.0,215.57993984222412,7.8649210436750865,102.14183173604007,122570198083.24811,11488823.564491272
1040.0,215.71759915351868,7.869943216030504,102.20705475364292,122648465704.37148,-21247520.410598755
1042.0,215.43045687675476,7.859467513436367,102.07100666800477,122485208001.60571,-73218523.52336884
1044.0,215.2024838924408,7.851150461659505,101.96299300856501,122355591610.278,-19947002.459732056
1046.0,215.290123462677,7.854347782805035,102.00451665980566,122405419991.76678,-30874931.907993317
1048.0,214.98526906967163,7.84322589580312,101.86007656887168,122232091882.64603,-51539056.01559067
1050.0,214.9275300502777,7.841119425094367,101.83271980642036,122199263767.70442,-22807152.397628784
1052.0,214.82481360435486,7.837372060021061,101.78405272754628,122140863273.05551,-27886207.728240967
1054.0,214.73134183883667,7.8339619651107855,101.73976578065955,122087718936.79146,-28866577.850200653
1056.0,214.621728181839,7.829962971706176,101.68783080137891,122025396961.65471,24115058.114635468
1058.0,214.9009988307953,7.840151496693541,101.82014930770833,122184179169.25,-30569390.16719818
1060.0,214.406662940979,7.822116828229929,101.58593283415493,121903119400.98592,-80926878.04450607
1062.0,214.33165287971497,7.819380264662118,101.55039304755996,121860471657.07198,-26130020.495349884
1064.0,214.22283005714417,7.815410122969456,101.49883276583711,121798599319.00452,-31894274.19077301
1066.0,214.107266664505,7.81119406761982,101.44407880025742,121732894560.30888,-28810627.38280487
1068.0,214.0201382637024,7.808015395274537,101.40279734122774,121683356809.4733,-42253108.42461014
1070.0,213.8100028038025,7.80034910312417,101.30323510550872,121563882126.61044,-36015800.474544525
1072.0,213.76675581932068,7.798771339819404,101.28274467297928,121539293607.57512,-11213103.9989357
1074.0,213.73111510276794,7.797471073097777,101.26585809217895,121519029710.6147,4652394.891757965
1076.0,213.79948687553406,7.799965454508288,101.29825265595179,121557903187.14215,-32744985.62814331
1078.0,213.5007438659668,7.789066526786553,101.15670814008513,121388049768.10213,-62448109.38248062
1080.0,213.36014485359192,7.783937106433451,101.09009229134355,121308110749.61223,-36471401.97890091
1082.0,213.24415612220764,7.779705533611968,101.03513680015544,121242164160.18652,-7669145.138465881
1084.0,213.3061900138855,7.781968692514579,101.06452847421534,121277434169.05836,-22146760.660388947
1086.0,213.08834671974182,7.774021198375801,100.9613142646208,121153577117.54497,-63633032.51547623
1088.0,212.85851168632507,7.76563621416894,100.8524183658304,121022902038.99646,-27707884.675884247
1090.0,212.893413066864,7.766909507975659,100.86895464903452,121042745578.84143,-27903762.145015717
1092.0,212.66219997406006,7.758474248551718,100.75940582534702,120911286990.4164,-35499029.622112274
1094.0,212.64366626739502,7.75779809037265,100.75062455029416,120900749460.35298,-17276325.00108719
1096.0,212.54065561294556,7.754039991801441,100.7018180753434,120842181690.41205,-28051924.133796692
1098.0,212.44631218910217,7.750598096511642,100.65711813651487,120788541763.8178,-34459421.81570053
1100.0,212.29822278022766,7.745195406868743,100.5869533359577,120704344003.14925,-47114292.43183899
1102.0,212.11484837532043,7.738505428120804,100.50007049507539,120600084594.09044,-29097293.042240143
1104.0,212.09351420402527,7.737727101654568,100.48996235915024,120587954830.98029,-21339765.820804596
1106.0,211.96471643447876,7.73302822156013,100.42893794233939,120514725530.80722,-40089340.16725159
1108.0,211.8114731311798,7.727437504344974,100.35633122525942,120427597470.31128,-33798894.523124695
1110.0,211.72693061828613,7.724353171965862,100.31627496059562,120379529952.71472,-18204404.649871826
1112.0,211.68339943885803,7.72276504048484,100.2956498764265,120354779851.71179,2884753.2324676514
1114.0,211.74722576141357,7.725093591962195,100.32589080470385,120391068965.64459,-23151429.077396393
1116.0,211.52052187919617,7.716822840354975,100.21847844616849,120262174135.4022,-14840226.061698914
1118.0,211.6428201198578,7.721284600606359,100.2764233844982,120331708061.3978,-33321909.163570404
1120.0,211.2860918045044,7.708270217002991,100.10740541562328,120128886498.74792,-56840252.66284561
1122.0,211.24293112754822,7.7066956024228945,100.08695587562201,120104347050.74641,12948483.486824036
1124.0,211.37718844413757,7.711593661097944,100.15056702724604,120180680432.69522,-39300441.9658165
1126.0,210.96644020080566,7.696608488985002,99.95595440240263,119947145282.88315,-66643208.32809067
1128.0,210.90833258628845,7.6944885709604,99.92842299948572,119914107599.38286,-23215783.97600937
1130.0,210.80310988426208,7.690649771097827,99.87856845581592,119854282146.97911,-28896027.24824524
1132.0,210.70503997802734,7.687071923966683,99.83210290865821,119798523490.38988,7706321.1910095215
1134.0,210.85732626914978,7.692627726870184,99.9042561931193,119885107431.74315,-22047805.26075363
1136.0,210.5499267578125,7.68141298728309,99.75861022445574,119710332269.34686,-81936019.78780746
1138.0,210.28088068962097,7.6715974817913155,99.63113612715995,119557363352.59192,-34588097.72407913
1140.0,210.30658864974976,7.6725353755339105,99.64331656537547,119571979878.45055,-3833064.5160446167
1142.0,210.25391387939453,7.670613661898863,99.61835924543979,119542031094.52774,-45151789.96846008
1144.0,209.9889316558838,7.660946416108671,99.49281059881395,119391372718.5767,-24971395.098693848
1146.0,210.0782322883606,7.664204337156865,99.5351212617775,119442145514.13297,-20463231.09079361
1148.0,209.84496641159058,7.655694186795368,99.42459982851128,119309519794.21353,-12202793.550655365
1150.0,209.99238181114197,7.661072286812197,99.4944452832753,119393334339.93034,13162559.260635376
1152.0,209.93756914138794,7.659072577005598,99.46847502604675,119362170031.25607,-65800731.87775421
1154.0,209.5294530391693,7.644183432296907,99.27510951034947,119130131412.41933,-59706265.3692894
1156.0,209.51751685142517,7.643747968894147,99.26945414148247,119123344969.77892,-26492766.5904541
1158.0,209.34306812286377,7.637383622205356,99.18680028838125,119024160346.05751,-24238650.697669983
1160.0,209.34699034690857,7.6375267152150785,99.18865863915687,119026390366.98824,-3113367.3167037964
1162.0,209.3211646080017,7.63658452459407,99.17642239732558,119011706876.7907,-39763702.34700012
1164.0,209.0672402381897,7.627320698279349,99.05611296466688,118867335557.60023,-37955394.085121155
1166.0,209.0541365146637,7.626842640112222,99.04990441704186,118859885300.45021,-7571816.402927399
1168.0,209.01397013664246,7.625377265402597,99.03087357665711,118837048291.98853,1715452.85263443
1170.0,209.06620526313782,7.627282939677731,99.05562259321732,118866747111.86075,-40076123.521411896
1172.0,208.73202204704285,7.615091060365436,98.89728649825241,118676743797.90288,-27658983.086265564
1174.0,208.87161564826965,7.620183800685591,98.96342598292975,118756111179.51569,-8047141.2095451355
1176.0,208.67540788650513,7.613025627454985,98.8704626942206,118644555233.0647,-68011436.17227173
1178.0,208.39313387870789,7.60272753206804,98.73672119568883,118484065434.8266,-31540440.859394073
1180.0,208.45351099967957,7.604930247634406,98.76532789135592,118518393469.62712,-12127526.4470253
1182.0,208.30781292915344,7.59961480027997,98.69629610753208,118435555329.0385,-51446708.93886948
1184.0,208.09156727790833,7.591725592340096,98.5938388615597,118312606633.87164,-24533551.34412384
1186.0,208.1352117061615,7.593317855434978,98.61451760305167,118337421123.662,-6748182.145126343
1188.0,208.04409170150757,7.589993558922848,98.57134492107596,118285613905.29114,-28660770.952259064
1190.0,207.9335741996765,7.585961590890565,98.51898169987749,118222778039.85297,-18819520.902893066
1192.0,207.91169047355652,7.585163215224438,98.50861318473298,118210335821.67957,-21874633.31138611
1194.0,207.77967929840088,7.5803471016739765,98.4460662555062,118135279506.60742,-32102114.41885376
1196.0,207.68584203720093,7.576923672523599,98.40160613667015,118081927364.00415,-36572255.15332794
1198.0,207.52238202095032,7.570960222851288,98.32415873832844,117988990485.99411,-46468439.00502014
